Business Name,Contact Person,Phone Number,Location,Google Rating,Review Count,Profile Claimed?,Google Maps URL,Website URL,Source
MINT Express Melrose View & Residences,,+27 10 025 2418,,4.2,454,Unknown,https://www.google.com/maps/place/MINT+Express+Melrose+View+%26+Residences/data=!4m10!3m9!1s0x1e950dac766f0149:0xc3728d9eae09d187!5m2!4m1!1i2!8m2!3d-26.1275952!4d28.0740831!16s%2Fg%2F11rb4rr5sq!19sChIJSQFvdqwNlR4Rh9EJrp6NcsM?authuser=0&hl=en&rclk=1,http://www.minthotels.co.za/melrose-view,Google Maps
ANGEL GUEST HOUSE SA,,+27 11 615 0408,,4.1,130,Unknown,https://www.google.com/maps/place/ANGEL+GUEST+HOUSE+SA/data=!4m10!3m9!1s0x1e950f1aae34bd0f:0x870905b8edcdf383!5m2!4m1!1i2!8m2!3d-26.1888035!4d28.0928984!16s%2Fg%2F11f7qz_fbx!19sChIJD700rhoPlR4Rg_PN7bgFCYc?authuser=0&hl=en&rclk=1,https://angelguesthousesa.co.za/,Google Maps
StayEasy Eastgate,,+27 11 622 0060,,4.0,861,Unknown,https://www.google.com/maps/place/StayEasy+Eastgate/data=!4m10!3m9!1s0x1e950dff6ab69ac5:0x486cfd5a5ec87f6c!5m2!4m1!1i2!8m2!3d-26.1805083!4d28.1108434!16s%2Fg%2F1tcwbsc3!19sChIJxZq2av8NlR4RbH_IXlr9bEg?authuser=0&hl=en&rclk=1,https://www.southernsun.com/stayeasy-eastgate?utm_source=google&utm_medium=businesslisting&utm_campaign=hotel_stayeasy-eastgate,Google Maps
The Franklin,,+27 83 445 2992,,4.2,24,No,https://www.google.com/maps/place/The+Franklin/data=!4m10!3m9!1s0x1e950ea138274959:0xd94b417f8dce4680!5m2!4m1!1i2!8m2!3d-26.20402!4d28.03691!16s%2Fg%2F1thzxzqt!19sChIJWUknOKEOlR4RgEbOjX9BS9k?authuser=0&hl=en&rclk=1,http://thefranklin.co.za/,Google Maps
The Monarch Hotel,,+27 10 025 8838,,4.6,192,Unknown,https://www.google.com/maps/place/The+Monarch+Hotel/data=!4m10!3m9!1s0x1e950cf2e6a68d05:0xe727e704f47a0395!5m2!4m1!1i2!8m2!3d-26.1468088!4d28.0438456!16s%2Fg%2F1td0kdcg!19sChIJBY2m5vIMlR4RlQN69ATnJ-c?authuser=0&hl=en&rclk=1,http://www.themonarchhotel.co.za/,Google Maps
Gold Crown Self-catering Apartment,,+27 78 650 2768,,5.0,3,Unknown,https://www.google.com/maps/place/Gold+Crown+Self-catering+Apartment/data=!4m10!3m9!1s0x1e950f6b868609f1:0x23e133d641db7695!5m2!4m1!1i2!8m2!3d-26.2383293!4d28.06425!16s%2Fg%2F11yd6r1dp6!19sChIJ8QmGhmsPlR4RlXbbQdYz4SM?authuser=0&hl=en&rclk=1,https://www.goldcrowninternationalhotel.co.za/,Google Maps
New Felling Guest House,,+27 74 993 5572,,3.8,25,Unknown,https://www.google.com/maps/place/New+Felling+Guest+House/data=!4m10!3m9!1s0x1e950d540dfc92f5:0x968a43c81c057c1d!5m2!4m1!1i2!8m2!3d-26.1815413!4d28.0603706!16s%2Fg%2F11g0lf28h7!19sChIJ9ZL8DVQNlR4RHXwFHMhDipY?authuser=0&hl=en&rclk=1,https://house-newfelling.johannesburgbesthotels.com/,Google Maps
Newlands Comfortable Abode,,+27 73 635 5777,,4.5,19,Unknown,https://www.google.com/maps/place/Newlands+Comfortable+Abode/data=!4m10!3m9!1s0x1e950baee29bbfa9:0xe2f1121e39e18f5!5m2!4m1!1i2!8m2!3d-26.1766405!4d27.9570039!16s%2Fg%2F11w2_817pn!19sChIJqb-b4q4LlR4R9Rie4yERLw4?authuser=0&hl=en&rclk=1,http://carestembnb.com/,Google Maps
Villa Simonne Boutique Hotel,,+27 11 728 2001,,4.5,474,Unknown,https://www.google.com/maps/place/Villa+Simonne+Boutique+Hotel/data=!4m10!3m9!1s0x1e950c4efb128341:0x5799b724344b2916!5m2!4m1!1i2!8m2!3d-26.1666346!4d28.0572392!16s%2Fg%2F113gxww9w!19sChIJQYMS-04MlR4RFilLNCS3mVc?authuser=0&hl=en&rclk=1,http://villasimonne.co.za/,Google Maps
The Peech Hotel,,+27 11 537 9797,,4.7,617,Unknown,https://www.google.com/maps/place/The+Peech+Hotel/data=!4m10!3m9!1s0x1e950ce408f844ff:0xfa5c9389028bd645!5m2!4m1!1i2!8m2!3d-26.1365367!4d28.0588544!16s%2Fg%2F1tj93tpg!19sChIJ_0T4COQMlR4RRdaLAomTXPo?authuser=0&hl=en&rclk=1,https://thepeech.co.za/,Google Maps
CAG The Vantage Rosebank,,+27 10 593 6791,,4.3,120,Unknown,https://www.google.com/maps/place/CAG+The+Vantage+Rosebank/data=!4m10!3m9!1s0x1e950df1bd973dbb:0xd1d820e156230795!5m2!4m1!1i2!8m2!3d-26.14491!4d28.04106!16s%2Fg%2F11hrhshfkl!19sChIJuz2XvfENlR4RlQcjVuEg2NE?authuser=0&hl=en&rclk=1,https://tcagroup.co.za/the-vantage-rosebank/,Google Maps
ARCON ACCOMMODATION,,+27 60 558 3445,,3.5,15,Unknown,https://www.google.com/maps/place/ARCON+ACCOMMODATION/data=!4m10!3m9!1s0x1e950dac2dbc231f:0x6239adba27c3e1bb!5m2!4m1!1i2!8m2!3d-26.1777411!4d28.1035005!16s%2Fg%2F11wwdwctkm!19sChIJHyO8LawNlR4Ru-HDJ7qtOWI?authuser=0&hl=en&rclk=1,http://www.arconaccommodation.com/,Google Maps
Clico Boutique Hotel and Restaurant,,+27 11 252 3300,,4.5,121,Unknown,https://www.google.com/maps/place/Clico+Boutique+Hotel+and+Restaurant/data=!4m10!3m9!1s0x1e950d36012fff21:0x9f2d18d7694cf9db!5m2!4m1!1i2!8m2!3d-26.1427146!4d28.0378431!16s%2Fg%2F11sk6gv6rr!19sChIJIf8vATYNlR4R2_lMadcYLZ8?authuser=0&hl=en&rclk=1,https://clico.co.za/,Google Maps
CURIOCITY Backpackers Johannesburg,,+27 11 614 0163,,4.3,855,Unknown,https://www.google.com/maps/place/CURIOCITY+Backpackers+Johannesburg/data=!4m10!3m9!1s0x1e950e86440f7f7d:0xb27cdda1b59a5612!5m2!4m1!1i2!8m2!3d-26.2039804!4d28.0614543!16s%2Fg%2F11sv1zw4zt!19sChIJfX8PRIYOlR4RElaataHdfLI?authuser=0&hl=en&rclk=1,http://www.curiocity.africa/,Google Maps
Sanctuary Mandela,,+27 10 035 0368,,4.8,348,Unknown,https://www.google.com/maps/place/Sanctuary+Mandela/data=!4m10!3m9!1s0x1e950d5238e9d557:0x3ec372cf607dba8c!5m2!4m1!1i2!8m2!3d-26.1535609!4d28.0595196!16s%2Fg%2F11rsp7sw77!19sChIJV9XpOFINlR4RjLp9YM9ywz4?authuser=0&hl=en&rclk=1,http://www.sanctuarymandela.com/,Google Maps
Royal Stina Hotel-style,,+27 81 339 3300,,3.1,20,No,https://www.google.com/maps/place/Royal+Stina+Hotel-style/data=!4m10!3m9!1s0x1e950f085718130f:0x6bad0f162e6a6d8a!5m2!4m1!1i2!8m2!3d-26.2050835!4d28.058961!16s%2Fg%2F11rwrlqwz5!19sChIJDxMYVwgPlR4Rim1qLhYPrWs?authuser=0&hl=en&rclk=1,https://royalstinastyle.cheaphotels.me/,Google Maps
GUEST HOUSE ON BARNES,,+27 73 231 1295,,3.3,7,Unknown,https://www.google.com/maps/place/GUEST+HOUSE+ON+BARNES/data=!4m10!3m9!1s0x1e950bd8412263c1:0xc56d60b5ea2216d2!5m2!4m1!1i2!8m2!3d-26.1911743!4d27.9986345!16s%2Fg%2F11ycssfrrf!19sChIJwWMiQdgLlR4R0hYi6rVgbcU?authuser=0&hl=en&rclk=1,https://house-on-barnes.johannesburg-hotels-za.com/en/,Google Maps
Chisam Guest Lodge,,+27 60 358 9216,,3.9,353,No,https://www.google.com/maps/place/Chisam+Guest+Lodge/data=!4m10!3m9!1s0x1e950c2d23c8b9a7:0x8d81b8fdab08af71!5m2!4m1!1i2!8m2!3d-26.1857739!4d28.0642005!16s%2Fg%2F11c3k6cktc!19sChIJp7nIIy0MlR4Rca8Iq_24gY0?authuser=0&hl=en&rclk=1,https://chisamguestlodge.co.za/,Google Maps
Royal Mansion Lodge,,+27 78 537 1311,,4.3,17,Unknown,https://www.google.com/maps/place/Royal+Mansion+Lodge/data=!4m10!3m9!1s0x1e950fb9629070cf:0x777694c907856f68!5m2!4m1!1i2!8m2!3d-26.2545316!4d28.0327177!16s%2Fg%2F11rtmb9w_4!19sChIJz3CQYrkPlR4RaG-FB8mUdnc?authuser=0&hl=en&rclk=1,https://royal-mansion-lodge-johannesburg.hotelmix.ro/,Google Maps
The Max Hotel Sandton,,+27 11 058 3100,,4.4,108,Unknown,https://www.google.com/maps/place/The+Max+Hotel+Sandton/data=!4m10!3m9!1s0x1e950cc40a7bf54b:0x8a1116d09433dd56!5m2!4m1!1i2!8m2!3d-26.1270479!4d28.0490736!16s%2Fg%2F11btyyf4b8!19sChIJS_V7CsQMlR4RVt0zlNAWEYo?authuser=0&hl=en&rclk=1,https://www.themaxhotelsandton.com/,Google Maps
BlackBrick Bedford,,+27 10 001 8080,,4.6,145,Unknown,https://www.google.com/maps/place/BlackBrick+Bedford/data=!4m10!3m9!1s0x1e95136dae705629:0x85f3a8786475a5d2!5m2!4m1!1i2!8m2!3d-26.1611966!4d28.1305291!16s%2Fg%2F11rpq8ncxx!19sChIJKVZwrm0TlR4R0qV1ZHio84U?authuser=0&hl=en&rclk=1,https://blackbrickhotels.com/,Google Maps
Valley Center Guest House,,+27 73 144 5006,,3.9,80,Unknown,https://www.google.com/maps/place/Valley+Center+Guest+House/data=!4m10!3m9!1s0x1e950a7d47898553:0x25bc3cc9641c731c!5m2!4m1!1i2!8m2!3d-26.1902331!4d28.0875494!16s%2Fg%2F11f_gr_g12!19sChIJU4WJR30KlR4RHHMcZMk8vCU?authuser=0&hl=en&rclk=1,https://house-valley-center.johannesburgcityhotels.com/en/,Google Maps
The Nicol Hotel Bedfordview,,+27 10 023 0504,,4.1,1384,Unknown,https://www.google.com/maps/place/The+Nicol+Hotel+Bedfordview/data=!4m10!3m9!1s0x1e95138429631c05:0x9a6e82d1d19911c4!5m2!4m1!1i2!8m2!3d-26.1791535!4d28.1338449!16s%2Fg%2F11h92gdz_f!19sChIJBRxjKYQTlR4RxBGZ0dGCbpo?authuser=0&hl=en&rclk=1,https://www.thenicol.co.za/,Google Maps
Stars Guesthouse in Johannesburg,,+27 73 679 1211,,5.0,1,Unknown,https://www.google.com/maps/place/Stars+Guesthouse+in+Johannesburg/data=!4m10!3m9!1s0x1e950daa614ada27:0x40a547ce17910c5f!5m2!4m1!1i2!8m2!3d-26.143251!4d28.084188!16s%2Fg%2F11yjkx7n3w!19sChIJJ9pKYaoNlR4RXwyRF85HpUA?authuser=0&hl=en&rclk=1,https://stars-guesthouse.johannesburgcityhotels.com/en/,Google Maps
Rose Road Manor,,+27 82 967 4037,,4.7,7,Unknown,https://www.google.com/maps/place/Rose+Road+Manor/data=!4m10!3m9!1s0x1e950d6da35c01d7:0xc25e4bda2aba5c0!5m2!4m1!1i2!8m2!3d-26.1735473!4d28.0589047!16s%2Fg%2F11vdrxt6ph!19sChIJ1wFco20NlR4RwKWror3kJQw?authuser=0&hl=en&rclk=1,https://roseroadmanor.com/,Google Maps
De Fountain Guesthouse,,+27 74 088 7241,,3.4,19,Unknown,https://www.google.com/maps/place/De+Fountain+Guesthouse/data=!4m10!3m9!1s0x1e950d8954f17693:0x8a02ffc4a37a26f6!5m2!4m1!1i2!8m2!3d-26.1804209!4d28.0593751!16s%2Fg%2F11hdsj00cg!19sChIJk3bxVIkNlR4R9iZ6o8T_Aoo?authuser=0&hl=en&rclk=1,https://defountain-guest-house.johannesburgcityhotels.com/en/,Google Maps
KMG Apartments,,+27 11 822 0588,,4.9,16,Unknown,https://www.google.com/maps/place/KMG+Apartments/data=!4m10!3m9!1s0x1e950c8e635b2a63:0xcd7fd943f9a13bc8!5m2!4m1!1i2!8m2!3d-26.1478289!4d28.0356105!16s%2Fg%2F11t4mk2fby!19sChIJYypbY44MlR4RyDuh-UPZf80?authuser=0&hl=en&rclk=1,http://kmgapartments.co.za/,Google Maps
The Lakewood Hotel,,+27 76 202 1450,,3.1,11,Unknown,https://www.google.com/maps/place/The+Lakewood+Hotel/data=!4m10!3m9!1s0x1e950922900b750b:0x241027675a7c2391!5m2!4m1!1i2!8m2!3d-26.243164!4d27.995936!16s%2Fg%2F11xlgln689!19sChIJC3ULkCIJlR4RkSN8WmcnECQ?authuser=0&hl=en&rclk=1,https://the-lakewood.johannesburghotel24.com/,Google Maps
Kensington Guest House Accomodation,,+27 81 003 0755,,4.4,28,Unknown,https://www.google.com/maps/place/Kensington+Guest+House+Accomodation/data=!4m10!3m9!1s0x1e950f3f225ebd89:0x1906496817504f9c!5m2!4m1!1i2!8m2!3d-26.1941371!4d28.0795472!16s%2Fg%2F11w8dm_793!19sChIJib1eIj8PlR4RnE9QF2hJBhk?authuser=0&hl=en&rclk=1,https://kensingtonbnb.co.za/,Google Maps
Melrose hideout B&B/ spa,,+27 65 674 0919,,5.0,2,Unknown,https://www.google.com/maps/place/Melrose+hideout+B%26B%2F+spa/data=!4m10!3m9!1s0x1e950ddd03e76b49:0xcec071b3a51f1d6d!5m2!4m1!1i2!8m2!3d-26.1278082!4d28.0696201!16s%2Fg%2F11sqcv5klc!19sChIJSWvnA90NlR4RbR0fpbNxwM4?authuser=0&hl=en&rclk=1,http://www.melrosehideout.co.za/,Google Maps
Reign Residence Guesthouse Auckland Park,,+27 78 894 3348,,5.0,2,Unknown,https://www.google.com/maps/place/Reign+Residence+Guesthouse+Auckland+Park/data=!4m10!3m9!1s0x1e950b717e1c6511:0xaa3ae73a312f5b03!5m2!4m1!1i2!8m2!3d-26.1800316!4d27.9995645!16s%2Fg%2F11mt84f67k!19sChIJEWUcfnELlR4RA1svMTrnOqo?authuser=0&hl=en&rclk=1,http://www.mbobolegacystays.co.za/,Google Maps
Gold Rush Lodge,,+27 63 061 4550,,3.3,6,Unknown,https://www.google.com/maps/place/Gold+Rush+Lodge/data=!4m10!3m9!1s0x1e950d876326b893:0x6bd8badfabd323e6!5m2!4m1!1i2!8m2!3d-26.1697488!4d28.0746246!16s%2Fg%2F11x_4xw7lj!19sChIJk7gmY4cNlR4R5iPTq9-62Gs?authuser=0&hl=en&rclk=1,https://www.goldrushoasis.co.za/,Google Maps
M & J HOTEL,,+27 83 481 5385,,5.0,1,Unknown,https://www.google.com/maps/place/M+%26+J+HOTEL/data=!4m10!3m9!1s0x1e950f0b2a67b377:0xef10600c0a11b8f1!5m2!4m1!1i2!8m2!3d-26.1925795!4d28.1059077!16s%2Fg%2F11yr7ylgjv!19sChIJd7NnKgsPlR4R8bgRCgxgEO8?authuser=0&hl=en&rclk=1,https://mjhotel.co.za/,Google Maps
The Jack Rose,,+27 10 824 0876,,3.8,239,No,https://www.google.com/maps/place/The+Jack+Rose/data=!4m10!3m9!1s0x1e950d5ba23b26ab:0x9c0319de3e4e9a06!5m2!4m1!1i2!8m2!3d-26.1460052!4d28.0376976!16s%2Fg%2F11fr5t6dg7!19sChIJqyY7olsNlR4RBppOPt4ZA5w?authuser=0&hl=en&rclk=1,https://jackroseinn.hotels-johannesburg.com/,Google Maps
Nu Oasis guest house,,+27 83 218 9502,,4.3,11,Unknown,https://www.google.com/maps/place/Nu+Oasis+guest+house/data=!4m10!3m9!1s0x1e9512bd3c8fb4cb:0x1bfb14c714aee4c0!5m2!4m1!1i2!8m2!3d-26.114555!4d28.125126!16s%2Fg%2F11xkm7dkmh!19sChIJy7SPPL0SlR4RwOSuFMcU-xs?authuser=0&hl=en&rclk=1,https://www.nuoasis.co.za/,Google Maps
Westmoreland Lodge,,+27 11 615 3878,,4.0,266,Unknown,https://www.google.com/maps/place/Westmoreland+Lodge/data=!4m10!3m9!1s0x1e950e021d5d95c9:0xab4a4138266f7bea!5m2!4m1!1i2!8m2!3d-26.18976!4d28.11145!16s%2Fg%2F11c0xrn7ld!19sChIJyZVdHQIOlR4R6ntvJjhBSqs?authuser=0&hl=en&rclk=1,https://www.westmorelandlodge.co.za/,Google Maps
Jozi Corner Rooms & GuestHouse,,+27 63 450 1442,,5.0,1,Unknown,https://www.google.com/maps/place/Jozi+Corner+Rooms+%26+GuestHouse/data=!4m10!3m9!1s0x1e950d12b8d0425f:0x48f4814f616f5bd0!5m2!4m1!1i2!8m2!3d-26.1812115!4d28.0606183!16s%2Fg%2F11z7rw55h4!19sChIJX0LQuBINlR4R0FtvYU-B9Eg?authuser=0&hl=en&rclk=1,https://www.jozicorner.co.za/,Google Maps
Monarchy Guest House,,+27 74 688 9816,,3.7,130,No,https://www.google.com/maps/place/Monarchy+Guest+House/data=!4m10!3m9!1s0x1e950c2d79f5b9d9:0x994b76c4e8ec33d8!5m2!4m1!1i2!8m2!3d-26.1843524!4d28.0629116!16s%2Fg%2F11dfgp8mm8!19sChIJ2bn1eS0MlR4R2DPs6MR2S5k?authuser=0&hl=en&rclk=1,https://monarchyguesthouse.hotels-johannesburg.com/,Google Maps
Kilimanjaro lodge Bed & Breakfast,,+27 60 395 3803,,3.6,5,Unknown,https://www.google.com/maps/place/Kilimanjaro+lodge+Bed+%26+Breakfast/data=!4m10!3m9!1s0x1e95137cd0fd79fd:0xf39d47c972983431!5m2!4m1!1i2!8m2!3d-26.1763561!4d28.1184875!16s%2Fg%2F11m5hy7ybl!19sChIJ_Xn90HwTlR4RMTSYcslHnfM?authuser=0&hl=en&rclk=1,https://kilimanjarolodge.co.za/,Google Maps
Tau Golden Mane,,+27 77 274 4555,,4.8,54,Unknown,https://www.google.com/maps/place/Tau+Golden+Mane/data=!4m10!3m9!1s0x1e950d2c80da7ecd:0xc253ef58a3b51049!5m2!4m1!1i2!8m2!3d-26.1461472!4d28.0826549!16s%2Fg%2F11x_3rbrdr!19sChIJzX7agCwNlR4RSRC1o1jvU8I?authuser=0&hl=en&rclk=1,https://taugoldenmane.com/,Google Maps
GSpot94-Garden Spot on 94,,+27 82 891 5386,,4.5,102,Unknown,https://www.google.com/maps/place/GSpot94-Garden+Spot+on+94/data=!4m10!3m9!1s0x1e950e0150a31b33:0x4f4d3f9a9a58b0f5!5m2!4m1!1i2!8m2!3d-26.1902354!4d28.1071266!16s%2Fg%2F11t5fwty5t!19sChIJMxujUAEOlR4R9bBYmpo_TU8?authuser=0&hl=en&rclk=1,http://www.gspot94.com/,Google Maps
LifeGate Guest House,,+27 72 287 6508,,5.0,5,Unknown,https://www.google.com/maps/place/LifeGate+Guest+House/data=!4m10!3m9!1s0x1e950b29cb0013ef:0x91f8020ee508e689!5m2!4m1!1i2!8m2!3d-26.1793529!4d27.9811747!16s%2Fg%2F11y51slllt!19sChIJ7xMAyykLlR4RieYI5Q4C-JE?authuser=0&hl=en&rclk=1,https://house-lifegate.johannesburgsouthafricahotels.com/,Google Maps
Garden Top Hotel,,+27 11 042 9032,,4.2,121,Unknown,https://www.google.com/maps/place/Garden+Top+Hotel/data=!4m10!3m9!1s0x1e950dbfcc290769:0x7166460d98f0198d!5m2!4m1!1i2!8m2!3d-26.18828!4d28.09267!16s%2Fg%2F11g4d_hlpc!19sChIJaQcpzL8NlR4RjRnwmA1GZnE?authuser=0&hl=en&rclk=1,http://www.gardentophotel.com/,Google Maps
Derrick's Guest House & Luxury Apartments,,+27 83 289 4089,,4.6,30,Unknown,https://www.google.com/maps/place/Derrick%27s+Guest+House+%26+Luxury+Apartments/data=!4m10!3m9!1s0x1e950d35b995150d:0x55563e1e2bb345b2!5m2!4m1!1i2!8m2!3d-26.1388627!4d28.0856873!16s%2Fg%2F11f8jk6kkl!19sChIJDRWVuTUNlR4RskWzKx4-VlU?authuser=0&hl=en&rclk=1,https://derricksproperties.co.za/,Google Maps
CLOUDS 52 LODGE,,+27 66 491 9270,,4.5,20,Unknown,https://www.google.com/maps/place/CLOUDS+52+LODGE/data=!4m10!3m9!1s0x1e950d323a088075:0x7132eebdd9d9940f!5m2!4m1!1i2!8m2!3d-26.1752082!4d28.1047475!16s%2Fg%2F11whgw70wb!19sChIJdYAIOjINlR4RD5TZ2b3uMnE?authuser=0&hl=en&rclk=1,https://cloud52lodge.co.za/,Google Maps
Yellow Stars Guesthouse Ltd Pty,,+27 73 520 4144,,3.8,19,Unknown,https://www.google.com/maps/place/Yellow+Stars+Guesthouse+Ltd+Pty/data=!4m10!3m9!1s0x1e950d0b352ce4fd:0x78e5408444431b11!5m2!4m1!1i2!8m2!3d-26.1453309!4d28.0854542!16s%2Fg%2F11x11w8bf_!19sChIJ_eQsNQsNlR4RERtDRIRA5Xg?authuser=0&hl=en&rclk=1,https://yellow-stars-guesthouse-pty.johannesburgbesthotels.com/,Google Maps
Outerspaces - 1 bedroom Luxurious Apartment in Sandton,,+27 76 558 5160,,4.7,20,Unknown,https://www.google.com/maps/place/Outerspaces+-+1+bedroom+Luxurious+Apartment+in+Sandton/data=!4m10!3m9!1s0x1e956d5e18331799:0x73cd31db75ce7d41!5m2!4m1!1i2!8m2!3d-26.0873643!4d28.1352788!16s%2Fg%2F11wgxsytxn!19sChIJmRczGF5tlR4RQX3OddsxzXM?authuser=0&hl=en&rclk=1,https://1-bedroom-self-catering-apartment-in-rivonia.johannesburgsouthafricahotels.com/,Google Maps
Table Mountain Lodge,,+27 21 423 0042,,0.0,0,Unknown,,https://visittablemountain.com/,OpenStreetMap
Ocean View House,,+27 21 4381982,33 Victoria Road,0.0,0,Unknown,,https://oceanview-house.com/romantic-getaways-in-cape-town/,OpenStreetMap
Sea Point Holiday Hotel,,+27 21 439 4433,,0.0,0,Unknown,,https://www.seapointholidayhotel.co.za/,OpenStreetMap
The Lenox,,+27214653118,2 Mill Street Cape Town,0.0,0,Unknown,,https://thelenox.co.za/,OpenStreetMap
Hyatt Regency Cape Town,,+27 21 214 1234,,4.5,963,Unknown,https://www.google.com/maps/place/Hyatt+Regency+Cape+Town/data=!4m10!3m9!1s0x1dcc67e9420b94ed:0x6ca7fa4ce1e67760!5m2!4m1!1i2!8m2!3d-33.9216571!4d18.4158535!16s%2Fg%2F11lgl031p9!19sChIJ7ZQLQulnzB0RYHfm4Uz6p2w?authuser=0&hl=en&rclk=1,https://www.hyatt.com/hyatt-regency/en-US/cptrc-hyatt-regency-cape-town?src=corp_lclb_google_seo_cptrc&utm_source=google&utm_medium=organic&utm_campaign=lmr,Google Maps
Mojo Hotel,,+27 87 940 7474,,4.1,2235,Unknown,https://www.google.com/maps/place/Mojo+Hotel/data=!4m10!3m9!1s0x1dcc67222874b343:0x9e1c2a4f978fc4a3!5m2!4m1!1i2!8m2!3d-33.9193213!4d18.3856174!16s%2Fg%2F11cky02w8x!19sChIJQ7N0KCJnzB0Ro8SPl08qHJ4?authuser=0&hl=en&rclk=1,https://www.themojohotel.com/,Google Maps
"Mount Nelson, A Belmond Hotel, Cape Town",,+27 21 483 1000,,4.7,3406,Unknown,"https://www.google.com/maps/place/Mount+Nelson,+A+Belmond+Hotel,+Cape+Town/data=!4m10!3m9!1s0x1dcc67711ea099d9:0x8c90297be5ceb239!5m2!4m1!1i2!8m2!3d-33.932065!4d18.411655!16s%2Fm%2F011jq39m!19sChIJ2ZmgHnFnzB0RObLO5XspkIw?authuser=0&hl=en&rclk=1",https://www.belmond.com/hotels/africa/south-africa/cape-town/belmond-mount-nelson-hotel/?utm_source=local_search&utm_medium=link&utm_campaign=google_business,Google Maps
Holiday Inn Express Cape Town City Centre by IHG,,+27 21 480 8300,,4.2,1620,Unknown,https://www.google.com/maps/place/Holiday+Inn+Express+Cape+Town+City+Centre+by+IHG/data=!4m10!3m9!1s0x1dcc6764604893df:0x19449a374d218f9!5m2!4m1!1i2!8m2!3d-33.9237515!4d18.4202494!16s%2Fg%2F1vk4r77h!19sChIJ35NIYGRnzB0R-RjSdKNJlAE?authuser=0&hl=en&rclk=1,https://www.ihg.com/holidayinnexpress/hotels/gb/en/cape-town/cptst/hoteldetail?cm_mmc=GoogleMaps-_-EX-_-ZA-_-CPTST,Google Maps
"Radisson Collection Hotel, Waterfront Cape Town",,+27 21 441 3000,,4.6,4601,Unknown,"https://www.google.com/maps/place/Radisson+Collection+Hotel,+Waterfront+Cape+Town/data=!4m10!3m9!1s0x1dcc6917a8d51e8d:0xb9963fc61c93a655!5m2!4m1!1i2!8m2!3d-33.8992879!4d18.4124603!16s%2Fg%2F1hc5wqy4n!19sChIJjR7VqBdpzB0RVaaTHMY_lrk?authuser=0&hl=en&rclk=1",https://www.radissonhotels.com/en-us/hotels/radisson-collection-cape-town-waterfront?cid=a:se+b:gmb+c:emea+i:local+e:rco+d:mea+h:ZACPTWTR,Google Maps
One&Only Cape Town,,+27 21 431 5888,,4.7,3569,Unknown,https://www.google.com/maps/place/One%26Only+Cape+Town/data=!4m10!3m9!1s0x1dcc675b39ed6e6f:0xe5de8ba08d3c1f32!5m2!4m1!1i2!8m2!3d-33.9086313!4d18.4162905!16s%2Fg%2F1tdhppzq!19sChIJb27tOVtnzB0RMh88jaCL3uU?authuser=0&hl=en&rclk=1,https://www.oneandonlyresorts.com/cape-town?utm_medium=organic-search&utm_source=gbp&utm_campaign=gbp_ao_y_ooct_row_wt__ao__kz&utm_content=__&utm_term=one-and-only-cape-town&utm_id=hj9x2d,Google Maps
InterContinental Table Bay Cape Town by IHG,,+27 21 406 5000,,4.5,2342,Unknown,https://www.google.com/maps/place/InterContinental+Table+Bay+Cape+Town+by+IHG/data=!4m10!3m9!1s0x1dcc6757301d79a5:0xe24f6ba1ad1f0dfd!5m2!4m1!1i2!8m2!3d-33.9022893!4d18.4224459!16s%2Fg%2F1tmv0gyp!19sChIJpXkdMFdnzB0R_Q0fraFrT-I?authuser=0&hl=en&rclk=1,https://www.ihg.com/intercontinental/hotels/gb/en/cape-town/cpttb/hoteldetail?cm_mmc=GoogleMaps-_-IC-_-ZA-_-CPTTB,Google Maps
Fountains Hotel Cape Town,,+27 21 443 1100,,3.9,2526,Unknown,https://www.google.com/maps/place/Fountains+Hotel+Cape+Town/data=!4m10!3m9!1s0x1dcc678f210ffb99:0x84a97a225fa71d9f!5m2!4m1!1i2!8m2!3d-33.9197614!4d18.4248152!16s%2Fg%2F1tfvw6zp!19sChIJmfsPIY9nzB0Rnx2nXyJ6qYQ?authuser=0&hl=en&rclk=1,https://book.neighbourgood.co/stay/listing/neighbourgood-1st-georges-mall-fountains,Google Maps
DoubleTree by Hilton Cape Town - Upper Eastside,,+27 21 404 0570,,4.4,3214,Unknown,https://www.google.com/maps/place/DoubleTree+by+Hilton+Cape+Town+-+Upper+Eastside/data=!4m10!3m9!1s0x1dcc5d3bfc674c01:0x476c7c4f32457682!5m2!4m1!1i2!8m2!3d-33.9352956!4d18.4573116!16s%2Fg%2F1tg3dc81!19sChIJAUxn_DtdzB0RgnZFMk98bEc?authuser=0&hl=en&rclk=1,https://www.hilton.com/en/hotels/cptuedi-doubletree-cape-town-upper-eastside/?SEO_id=GMB-EMEA-DI-CPTUEDI,Google Maps
Ellerman House,,+27 21 430 3200,,4.8,471,Unknown,https://www.google.com/maps/place/Ellerman+House/data=!4m10!3m9!1s0x1dcc66e2369bfea9:0x5a8f16f7dd1994c0!5m2!4m1!1i2!8m2!3d-33.9290366!4d18.3778794!16s%2Fg%2F1tjx0zrn!19sChIJqf6bNuJmzB0RwJQZ3fcWj1o?authuser=0&hl=en&rclk=1,http://www.ellerman.co.za/,Google Maps
