Business Name,Contact Person,Phone Number,Location,Google Rating,Review Count,Profile Claimed?,Google Maps URL,Website URL,Source
Dyar Properties Ltd,,+254 777 348835,Nkrumah Rd,5.0,3,Unknown,https://www.google.com/maps/place/Dyar+Properties+Ltd/data=!4m7!3m6!1s0x1840130a0ee596cb:0x71d070221a1e1f5c!8m2!3d-4.0631095!4d39.6744626!16s%2Fg%2F11ms7h7b38!19sChIJy5blDgoTQBgRXB8eGiJw0HE?authuser=0&hl=en&rclk=1,https://dyarproperties.co.ke/,Google Maps
Shikara Kenya Limited,,+254 733 975932,"Links Plaza, Links Rd",4.3,75,Unknown,https://www.google.com/maps/place/Shikara+Kenya+Limited/data=!4m7!3m6!1s0x18400df05b33cadd:0xbfdb67f93d397450!8m2!3d-4.0320655!4d39.7117041!16s%2Fg%2F1pzy1nfwy!19sChIJ3cozW_ANQBgRUHQ5Pfln278?authuser=0&hl=en&rclk=1,https://shikarakenya.com/,Google Maps
Goldwyne Consult,,+254 708 404040,"The Ambalal Building, 10th floor(South wing",3.3,11,Unknown,https://www.google.com/maps/place/Goldwyne+Consult/data=!4m7!3m6!1s0x18401321e6a349df:0x5593eb59149eec14!8m2!3d-4.0632291!4d39.6722961!16s%2Fg%2F11b70g41qm!19sChIJ30mj5iETQBgRFOyeFFnrk1U?authuser=0&hl=en&rclk=1,http://www.goldwyne.com/,Google Maps
Crescent Real Estate,,+254 740 131403,81662 Nyerere Rd,3.7,3,No,https://www.google.com/maps/place/Crescent+Real+Estate/data=!4m7!3m6!1s0x184012c47d386ed7:0x3665c8285b1987eb!8m2!3d-4.0634501!4d39.6711913!16s%2Fg%2F11r781076v!19sChIJ1244fcQSQBgR64cZWyjIZTY?authuser=0&hl=en&rclk=1,https://crescentrealestate.co.ke/,Google Maps
Chuchu Holiday homes,,+254 715 518316,,4.9,15,Unknown,https://www.google.com/maps/place/Chuchu+Holiday+homes/data=!4m7!3m6!1s0x18400dd62704a0f1:0xfe5db22a024bc773!8m2!3d-4.0043208!4d39.7153199!16s%2Fg%2F11ymn8_dhw!19sChIJ8aAEJ9YNQBgRc8dLAiqyXf4?authuser=0&hl=en&rclk=1,https://chuchuholidayhomes.co.ke/,Google Maps
Pamoja Greenfield Estates,,+254 746 936019,"Shavirco House, Mombasa Road",4.8,4,Unknown,https://www.google.com/maps/place/Pamoja+Greenfield+Estates/data=!4m7!3m6!1s0x184013d12d6543cf:0x731aa14cf331cf1e!8m2!3d-4.0507732!4d39.6656235!16s%2Fg%2F11w8xbr487!19sChIJz0NlLdETQBgRHs8x80yhGnM?authuser=0&hl=en&rclk=1,https://www.greenfieldestates.co.ke/,Google Maps
Elegant Investments (1996) Ltd,,+254 725 326570,,4.0,4,Unknown,https://www.google.com/maps/place/Elegant+Investments+%281996%29+Ltd/data=!4m7!3m6!1s0x1840728f63afee2f:0x657c0a2499e7f383!8m2!3d-4.022218!4d39.6173066!16s%2Fg%2F11gnnmjqv3!19sChIJL-6vY49yQBgRg_PnmSQKfGU?authuser=0&hl=en&rclk=1,http://www.elegant.co.ke/,Google Maps
SMB Properties Mombasa,,+254 729 888338,"Fairdeal Plaza, Second Floor Nyali Rd",3.7,7,Unknown,https://www.google.com/maps/place/SMB+Properties+Mombasa/data=!4m7!3m6!1s0x18400dfb7d2db09d:0xceb773ee3791c564!8m2!3d-4.034587!4d39.6871395!16s%2Fg%2F11yrzctbcv!19sChIJnbAtffsNQBgRZMWRN-5zt84?authuser=0&hl=en&rclk=1,https://www.smb.ke/,Google Maps
Coast Holiday Homes,,+254 746 272005,Nkrumah road,4.9,206,Unknown,https://www.google.com/maps/place/Coast+Holiday+Homes/data=!4m7!3m6!1s0x1840136f73e94153:0x8c994762f06b4536!8m2!3d-4.0638336!4d39.6764012!16s%2Fg%2F11lh3v1jnf!19sChIJU0Hpc28TQBgRNkVr8GJHmYw?authuser=0&hl=en&rclk=1,http://www.coastholidayhomes.co.ke/,Google Maps
WAVEMARK PROPERTIES,,+254 743 666222,"Krish Plaza, 6th Floor Links Rd",4.9,9,Unknown,https://www.google.com/maps/place/WAVEMARK+PROPERTIES/data=!4m7!3m6!1s0x1840133f525ef8d3:0xb6f1793de36d249e!8m2!3d-4.0325566!4d39.7109366!16s%2Fg%2F11vpt_pwn9!19sChIJ0_heUj8TQBgRniRt4z158bY?authuser=0&hl=en&rclk=1,https://wavemarkproperties.com/,Google Maps
Sunset Paradise Holiday Homes,,+254 716 950830,,4.3,2189,Unknown,https://www.google.com/maps/place/Sunset+Paradise+Holiday+Homes/data=!4m10!3m9!1s0x18400eb061655809:0xf10b58620efe1c1c!5m2!4m1!1i2!8m2!3d-3.9661159!4d39.7470832!16s%2Fg%2F1tf7jyv9!19sChIJCVhlYbAOQBgRHBz-DmJYC_E?authuser=0&hl=en&rclk=1,https://www.sunsetparadiseholidayhomes.com/,Google Maps
"Errands & Homes, Mombasa",,+254 722 997382,,5.0,2,Unknown,"https://www.google.com/maps/place/Errands+%26+Homes,+Mombasa/data=!4m7!3m6!1s0x18400d38ab8f6131:0xb102b128e87e29e5!8m2!3d-4.0004082!4d39.711253!16s%2Fg%2F11twg_6b32!19sChIJMWGPqzgNQBgR5Sl-6CixArE?authuser=0&hl=en&rclk=1",https://www.mombasa-homes.com/,Google Maps
Sab Homes ltd,,+254 790 714163,Baringo St,5.0,1,Unknown,https://www.google.com/maps/place/Sab+Homes+ltd/data=!4m7!3m6!1s0x1840130e1323777d:0x77ebe222d16cab2a!8m2!3d-4.0427594!4d39.660547!16s%2Fg%2F11wpz9c6k1!19sChIJfXcjEw4TQBgRKqts0SLi63c?authuser=0&hl=en&rclk=1,https://sabhomes.com/floor-plan/,Google Maps
Gonah Homes,,+254 799 466723,,5.0,1,Unknown,https://www.google.com/maps/place/Gonah+Homes/data=!4m7!3m6!1s0x184013387e4f3b53:0x9aac510dcb499f38!8m2!3d-4.0263196!4d39.695634!16s%2Fg%2F11shy12tq_!19sChIJUztPfjgTQBgROJ9Jyw1RrJo?authuser=0&hl=en&rclk=1,https://salim-code.github.io/Gonah-Homes-website/,Google Maps
Mombasa Vacations,,+254 755 100090,Malindi Rd,4.8,87,Unknown,https://www.google.com/maps/place/Mombasa+Vacations/data=!4m7!3m6!1s0x18400d84ab2b2e9f:0x3533f95fa051512e!8m2!3d-3.9822371!4d39.7428321!16s%2Fg%2F11jy2xt8_b!19sChIJny4rq4QNQBgRLlFRoF_5MzU?authuser=0&hl=en&rclk=1,http://mombasavacations.com/,Google Maps
No Ordinary Homes Nyali Penthouse,,+254 723 144865,Baobab Rd,5.0,1,Unknown,https://www.google.com/maps/place/No+Ordinary+Homes+Nyali+Penthouse/data=!4m7!3m6!1s0x18400dd6fbfce2f9:0x4e68fdb6e3d8ed5f!8m2!3d-4.0123766!4d39.7243732!16s%2Fg%2F11n558szyp!19sChIJ-eL8-9YNQBgRX-3Y47b9aE4?authuser=0&hl=en&rclk=1,https://noordinaryhomes.co.ke/,Google Maps
Bansel Properties,,+254 736 282737,Nyali Rd,5.0,2,Unknown,https://www.google.com/maps/place/Bansel+Properties/data=!4m7!3m6!1s0x18400d8d16313811:0x7a68cf1b69fa8a69!8m2!3d-4.0250358!4d39.6996427!16s%2Fg%2F11fm_shd0x!19sChIJETgxFo0NQBgRaYr6aRvPaHo?authuser=0&hl=en&rclk=1,http://www.banselproperties.co.ke/,Google Maps
Zawadi Homes Staycation mombasa,,+254 728 716072,mwembeni,4.3,3,Unknown,https://www.google.com/maps/place/Zawadi+Homes+Staycation+mombasa/data=!4m7!3m6!1s0x18400d03acbdc6ef:0x17af02b2fb6b610a!8m2!3d-4.0054638!4d39.7120577!16s%2Fg%2F11vdvhbtng!19sChIJ78a9rAMNQBgRCmFr-7ICrxc?authuser=0&hl=en&rclk=1,https://tabbysstaycationmombasa.ke-hotel.com/,Google Maps
"Registered Valuers & Property Agents, SKYLAND CONSULTANTS LIMITED,",,+254 708 506265,"Palli House, 4th floor Nyerere Rd",5.0,1,Unknown,"https://www.google.com/maps/place/Registered+Valuers+%26+Property+Agents,+SKYLAND+CONSULTANTS+LIMITED,/data=!4m7!3m6!1s0x184013eb44ae7855:0x3ca61251ef770c74!8m2!3d-4.0652384!4d39.6710971!16s%2Fg%2F11zhb95vbv!19sChIJVXiuROsTQBgRdAx371ESpjw?authuser=0&hl=en&rclk=1",https://www.skylandconsultants.co.ke/,Google Maps
Seretoon Homes,,+254 700 171510,1st Ave,3.0,2,Unknown,https://www.google.com/maps/place/Seretoon+Homes/data=!4m7!3m6!1s0x18400de22ff0548b:0x3eb6f4059591fd53!8m2!3d-4.0220071!4d39.7239013!16s%2Fg%2F11p4xt_s9w!19sChIJi1TwL-INQBgRU_2RlQX0tj4?authuser=0&hl=en&rclk=1,https://seretoons.com/,Google Maps
Samco Properties,,+254 733 200111,Madina Estates,1.0,1,Unknown,https://www.google.com/maps/place/Samco+Properties/data=!4m7!3m6!1s0x18400dc69d95702b:0x8f7603cccc09fd36!8m2!3d-4.0358935!4d39.6907148!16s%2Fg%2F11rkfv8658!19sChIJK3CVncYNQBgRNv0JzMwDdo8?authuser=0&hl=en&rclk=1,https://samcoproperties.com/properties/,Google Maps
Green Leaf Homes & Property Care,,+254 790 851045,,5.0,1,Unknown,https://www.google.com/maps/place/Green+Leaf+Homes+%26+Property+Care/data=!4m7!3m6!1s0x18400d9b55210d13:0x1d6fba8380a08d85!8m2!3d-4.0032228!4d39.7053354!16s%2Fg%2F11zgr_nth_!19sChIJEw0hVZsNQBgRhY2ggIO6bx0?authuser=0&hl=en&rclk=1,https://www.greenleafrealtors.com/,Google Maps
Buxton Point Lifestyle Stays,,+254 113 531819,Narok Rd,4.9,16,Unknown,https://www.google.com/maps/place/Buxton+Point+Lifestyle+Stays/data=!4m7!3m6!1s0x1840131af5fdcbb5:0xfb3bcc5025af660b!8m2!3d-4.0448768!4d39.6680832!16s%2Fg%2F11m6n91n81!19sChIJtcv99RoTQBgRC2avJVDMO_s?authuser=0&hl=en&rclk=1,https://www.gulfcapre.co.ke/,Google Maps
Likizo Lettings Limited,,+254 20 7640514,"Mtwapa M-zain Shopping Centre, B8",5.0,2,Unknown,https://www.google.com/maps/place/Likizo+Lettings+Limited/data=!4m7!3m6!1s0x18400944b800fdfb:0x59211bbcd45f74a8!8m2!3d-3.947862!4d39.745301!16s%2Fg%2F11bw46mxh5!19sChIJ-_0AuEQJQBgRqHRf1LwbIVk?authuser=0&hl=en&rclk=1,https://likizolettings.co.ke/,Google Maps
Nesma Homes,,+254 725 962088,1st Ave,3.8,47,Unknown,https://www.google.com/maps/place/Nesma+Homes/data=!4m7!3m6!1s0x18400df7337f36ff:0x9a4474850ce73030!8m2!3d-4.0218353!4d39.7229357!16s%2Fg%2F1hfc3xgh6!19sChIJ_zZ_M_cNQBgRMDDnDIV0RJo?authuser=0&hl=en&rclk=1,http://www.nesmahomes.co.ke/,Google Maps
"Ary Homestay Nyali Behind City Mall Nyali, Mombasa, Kenya",,+254 723 853621,"3rd Avenue, Near City Mall",4.8,93,Unknown,"https://www.google.com/maps/place/Ary+Homestay+Nyali+Behind+City+Mall+Nyali,+Mombasa,+Kenya/data=!4m7!3m6!1s0x184013d190a59353:0x30dd9ecfc2517c71!8m2!3d-4.019529!4d39.7225507!16s%2Fg%2F11fk5xvwdm!19sChIJU5OlkNETQBgRcXxRws-e3TA?authuser=0&hl=en&rclk=1",https://aryhomestayavenuemombasa.ke-hotel.com/,Google Maps
Black Coffee Homes,,+254 723 070375,Bamburi,4.3,190,Unknown,https://www.google.com/maps/place/Black+Coffee+Homes/data=!4m7!3m6!1s0x18400ddb1f08fc9b:0x9f28ddccaed4a80e!8m2!3d-4.0006636!4d39.7071517!16s%2Fg%2F11p0br14md!19sChIJm_wIH9sNQBgRDqjUrszdKJ8?authuser=0&hl=en&rclk=1,https://blackcoffeehomes.xyz/,Google Maps
Sunshadow agencies @Palm Breeze Apartments,,+254 754 040142,Links Rd,4.4,70,Unknown,https://www.google.com/maps/place/Sunshadow+agencies+@Palm+Breeze+Apartments/data=!4m7!3m6!1s0x184012efd3354ee9:0xd6369cf55631f482!8m2!3d-4.0230998!4d39.7203058!16s%2Fg%2F1pzxqcvq3!19sChIJ6U410-8SQBgRgvQxVvWcNtY?authuser=0&hl=en&rclk=1,https://stayo.site/sunshadoagen,Google Maps
Lake Estate Agency Ltd.,,+254 723 553114,"Al Imran Plaza, Ground Floor Oginga Odinga Rd",4.9,31,Unknown,https://www.google.com/maps/place/Lake+Estate+Agency+Ltd./data=!4m7!3m6!1s0x182aa494c03e092b:0xc3e7cac1baffdb05!8m2!3d-0.1047018!4d34.7533295!16s%2Fg%2F11cnpf4j9k!19sChIJKwk-wJSkKhgRBdv_usHK58M?authuser=0&hl=en&rclk=1,http://www.lakestateagency.com/,Google Maps
Kizazi Realtors Ltd,,+254 726 436312,"Opanga House, Oginga Odinga Rd",4.4,23,Unknown,https://www.google.com/maps/place/Kizazi+Realtors+Ltd/data=!4m7!3m6!1s0x182aa347cfd222b3:0x4d39dc82f4ef12a2!8m2!3d-0.100612!4d34.750752!16s%2Fg%2F11rpwb339t!19sChIJsyLSz0ejKhgRohLv9ILcOU0?authuser=0&hl=en&rclk=1,https://kizazirealtors.co.ke/,Google Maps
West Kenya Real Estate Ltd,,+254 789 217685,"Cairo Road, Next to Hare Krishna Behind Xaverian Primary School, Box 2518",4.5,19,Unknown,https://www.google.com/maps/place/West+Kenya+Real+Estate+Ltd/data=!4m7!3m6!1s0x182aa4ed40737c65:0xff78e635c728d3b1!8m2!3d-0.1070179!4d34.7610206!16s%2Fg%2F1q62hc872!19sChIJZXxzQO2kKhgRsdMoxzXmeP8?authuser=0&hl=en&rclk=1,http://westkenyarealestate.com/,Google Maps
Tysons Ltd- Kisumu,,+254 57 2022713,Bank St,5.0,6,Unknown,https://www.google.com/maps/place/Tysons+Ltd-+Kisumu/data=!4m7!3m6!1s0x182aa494d44d2fe3:0xf45afe9aa9feca5d!8m2!3d-0.1053788!4d34.7521881!16s%2Fg%2F11b5_2pg5l!19sChIJ4y9N1JSkKhgRXcr-qZr-WvQ?authuser=0&hl=en&rclk=1,http://www.tysons.co.ke/,Google Maps
KISUMU DALA REALTORS,,+254 728 423487,"Tom Mboya Estate, next to life ministry, Kisumu",4.0,2,Unknown,https://www.google.com/maps/place/KISUMU+DALA+REALTORS/data=!4m7!3m6!1s0x182aa5993942bd49:0xd57754250352d74f!8m2!3d-0.0870577!4d34.7679373!16s%2Fg%2F11sh22wfr7!19sChIJSb1COZmlKhgRT9dSAyVUd9U?authuser=0&hl=en&rclk=1,https://kisumudala.com/,Google Maps
The Little Cave kisumu,,+254 723 453927,Tom Mboya Rd,4.5,56,Unknown,https://www.google.com/maps/place/The+Little+Cave+kisumu/data=!4m7!3m6!1s0x182aa5b38aeadfa9:0xf92140fed3fbcc96!8m2!3d-0.0840159!4d34.772167!16s%2Fg%2F11mc6gq_q3!19sChIJqd_qirOlKhgRlsz70_5AIfk?authuser=0&hl=en&rclk=1,https://thelittlecave.co.ke/,Google Maps
Qweist Properties,,+254 111 656769,Oginga Odinga Rd,5.0,2,Unknown,https://www.google.com/maps/place/Qweist+Properties/data=!4m7!3m6!1s0x182f1781da3650c9:0x5793966cc5a186c0!8m2!3d-0.101727!4d34.7527854!16s%2Fg%2F11sgj1_7m6!19sChIJyVA22oEXLxgRwIahxWyWk1c?authuser=0&hl=en&rclk=1,http://www.qweist.com/,Google Maps
Kisumu Furnished Apartments,,+254 735 076121,"Milimani Court Apartments, Apartment B2, P O Box 57356, Jobita Rd",4.5,21,No,https://www.google.com/maps/place/Kisumu+Furnished+Apartments/data=!4m7!3m6!1s0x182aa4be734f7ddd:0xf476070eff53ebaa!8m2!3d-0.1084363!4d34.7571051!16s%2Fg%2F1pzr2w3rf!19sChIJ3X1Pc76kKhgRqutT_w4HdvQ?authuser=0&hl=en&rclk=1,https://aptnamsfurnishedkisumu.ke-hotel.com/,Google Maps
Milimani Garden Apartments,,+254 711 076121,"P o Box 3788, Adala Otuko Rd",4.5,66,No,https://www.google.com/maps/place/Milimani+Garden+Apartments/data=!4m7!3m6!1s0x182aa4c70004cb85:0x3bf46e639cd7e31b!8m2!3d-0.1132049!4d34.7492569!16s%2Fg%2F1pp2vj5yw!19sChIJhcsEAMekKhgRG-PXnGNu9Ds?authuser=0&hl=en&rclk=1,https://milimani-kisumu-standard-gardens-apartment.nochi.com/,Google Maps
Inka Residency,,+254 724 833192,,5.0,1,Unknown,https://www.google.com/maps/place/Inka+Residency/data=!4m10!3m9!1s0x182aa5c873beb5a3:0x33c47fbf1cc180c1!5m2!4m1!1i2!8m2!3d-0.1021053!4d34.7692848!16s%2Fg%2F11yp65y3fw!19sChIJo7W-c8ilKhgRwYDBHL9_xDM?authuser=0&hl=en&rclk=1,https://www.inkaresidency.co.ke/,Google Maps
Crystal Valuers Ltd,,+254 57 2025013,Kenya Re Plaza,5.0,1,Unknown,https://www.google.com/maps/place/Crystal+Valuers+Ltd/data=!4m7!3m6!1s0x182aa494d7b361d3:0x1d9d4cb11ddb152f!8m2!3d-0.1051687!4d34.752844!16s%2Fg%2F1vfhk6yr!19sChIJ02Gz15SkKhgRLxXbHbFMnR0?authuser=0&hl=en&rclk=1,https://crystalvaluers.com/,Google Maps
Kisumu Royal Properties Ltd,,+254 770 058519,Kakamega Rd,5.0,2,Unknown,https://www.google.com/maps/place/Kisumu+Royal+Properties+Ltd/data=!4m7!3m6!1s0x182aa3fd88a47a09:0xbfe0917ef50b3d7a!8m2!3d-0.0822516!4d34.7753178!16s%2Fg%2F11h4y0s5k8!19sChIJCXqkiP2jKhgRej0L9X6R4L8?authuser=0&hl=en&rclk=1,https://krpl.co.ke/,Google Maps
JIRANY,,+254 736 070701,,5.0,1,Unknown,https://www.google.com/maps/place/JIRANY/data=!4m7!3m6!1s0x182aa5aef872b56b:0x97769beed311940b!8m2!3d-0.1069162!4d34.7709469!16s%2Fg%2F11xs7vvtn8!19sChIJa7Vy-K6lKhgRC5QR0-6bdpc?authuser=0&hl=en&rclk=1,http://jirany.com/,Google Maps
SweetHome Furnished Apartments Kisumu,,+254 705 517774,Kisumu kakamega highway,5.0,4,Unknown,https://www.google.com/maps/place/SweetHome+Furnished+Apartments+Kisumu/data=!4m7!3m6!1s0x182aa51dd6db080d:0x366e3e6cb89416fa!8m2!3d-0.0873031!4d34.7707555!16s%2Fg%2F11n5rw_3hz!19sChIJDQjb1h2lKhgR-haUuGw-bjY?authuser=0&hl=en&rclk=1,https://aptnamsfurnishedkisumu.ke-hotel.com/,Google Maps
Annodas Homes Milimani,,+254 757 779415,,4.6,106,Unknown,https://www.google.com/maps/place/Annodas+Homes+Milimani/data=!4m10!3m9!1s0x182aa5484b84274b:0x945e72368ab9e012!5m2!4m1!1i2!8m2!3d-0.1210335!4d34.7519959!16s%2Fg%2F11fqbzskzs!19sChIJSyeES0ilKhgREuC5ijZyXpQ?authuser=0&hl=en&rclk=1,https://annodashomes.com/,Google Maps
Avishai Homes,,+254 708 080851,,4.6,37,Unknown,https://www.google.com/maps/place/Avishai+Homes/data=!4m10!3m9!1s0x182aa5fdb8c39075:0x7873767457e4c244!5m2!4m1!1i2!8m2!3d-0.0776887!4d34.738079!16s%2Fg%2F11fn0d75gl!19sChIJdZDDuP2lKhgRRMLkV3R2c3g?authuser=0&hl=en&rclk=1,https://avishaihomeskisumu.ke-hotel.com/,Google Maps
"Divine Homes Resort Kisumu — Hotel, Conference & Restaurant",,+254 794 003093,,4.3,336,Unknown,"https://www.google.com/maps/place/Divine+Homes+Resort+Kisumu+%E2%80%94+Hotel,+Conference+%26+Restaurant/data=!4m10!3m9!1s0x182aa5d900730953:0x222815dee3e76b5b!5m2!4m1!1i2!8m2!3d-0.073322!4d34.7021988!16s%2Fg%2F11lg8561c6!19sChIJUwlzANmlKhgRW2vn494VKCI?authuser=0&hl=en&rclk=1",http://www.dhr.co.ke/,Google Maps
Opande Africa Investments,,+254 723 388293,"VPMW+RCG, Near Impala Park, Milimani, Imapala Way",4.0,6,No,https://www.google.com/maps/place/Opande+Africa+Investments/data=!4m7!3m6!1s0x182aa4cf5182bb21:0xcae17cefab103c81!8m2!3d-0.1154327!4d34.7460885!16s%2Fg%2F1q62kkclz!19sChIJIbuCUc-kKhgRgTwQq-984co?authuser=0&hl=en&rclk=1,https://www.opandeafrica.com/,Google Maps
Makasembo housing by Lapfund,,+254 733 981751,VQX9+499,4.4,38,No,https://www.google.com/maps/place/Makasembo+housing+by+Lapfund/data=!4m7!3m6!1s0x182aa5c83a2f808b:0x25f95b16d4d2084a!8m2!3d-0.1022122!4d34.7684846!16s%2Fg%2F11vj9zrbq8!19sChIJi4AvOsilKhgRSgjS1BZb-SU?authuser=0&hl=en&rclk=1,http://www.southfront.co.ke/,Google Maps
