Business Name,Contact Person,Phone Number,Location,Google Rating,Review Count,Profile Claimed?,Google Maps URL,Website URL,Source
"Club Mahindra Resort - Madikeri - Coorg, Karnataka",,+91 92288 17707,"Galibeedu, Road",4.3,15182,Unknown,"https://www.google.com/maps/place/Club+Mahindra+Resort+-+Madikeri+-+Coorg,+Karnataka/data=!4m7!3m6!1s0x3ba5001f0039123b:0x480339e7d5c8de9e!8m2!3d12.4406642!4d75.7165956!16s%2Fg%2F1thl3vzz!19sChIJOxI5AB8ApTsRnt7I1ec5A0g?authuser=0&hl=en&rclk=1",https://www.clubmahindra.com/our-resorts/club-mahindra-madikeri-resort-in-coorg-karnataka?utm_source=google&utm_medium=maps&utm_campaign=club-mahindra-resort-madikeri-coorg-karnataka&campaign=2507webregular&refid=ltr-organic-google-maps-club-mahindra-resort-madikeri-coorg-karnataka,Google Maps
Coorg Cliffs Resort,,+91 70229 24800,Hanchikad Estate,4.5,4655,Unknown,https://www.google.com/maps/place/Coorg+Cliffs+Resort/data=!4m7!3m6!1s0x3ba5b01b937edb73:0x4ed9793daaf0f9be!8m2!3d12.2460261!4d75.8840422!16s%2Fg%2F11b77l8578!19sChIJc9t-kxuwpTsRvvnwqj152U4?authuser=0&hl=en&rclk=1,https://www.coorgcliffsresort.com/,Google Maps
Woodstock Resorts,,+91 72040 41722,"Mangalore - Mysore Hwy, next to Big Cup Cafe, near Sampigekatte Junction",4.2,4632,Unknown,https://www.google.com/maps/place/Woodstock+Resorts/data=!4m7!3m6!1s0x3ba5007bedf0d069:0xb164eac3c428e5d8!8m2!3d12.4307335!4d75.7532272!16s%2Fg%2F11b63rhqn8!19sChIJadDw7XsApTsR2OUoxMPqZLE?authuser=0&hl=en&rclk=1,http://www.woodstockresorts.in/,Google Maps
"Taj Madikeri Resort & Spa, Coorg",,+91 82722 65900,"1st Monnangeri, Post",4.7,4803,Unknown,"https://www.google.com/maps/place/Taj+Madikeri+Resort+%26+Spa,+Coorg/data=!4m7!3m6!1s0x3ba5007546c508b5:0x45002b121c9e2ce0!8m2!3d12.4459092!4d75.6850143!16s%2Fg%2F11xb2g8y9!19sChIJtQjFRnUApTsR4CyeHBIrAEU?authuser=0&hl=en&rclk=1",https://www.tajhotels.com/en-in/hotels/taj-madikeri-coorg/?utm_source=Google&utm_medium=Local&utm_campaign=Taj-Madikeri-Coorg,Google Maps
Amanvana Spa Resort Coorg,,+91 8071 539 970,"No. 21, Bollur Village, near, Mysore - Madikeri Rd",4.4,2791,Unknown,https://www.google.com/maps/place/Amanvana+Spa+Resort+Coorg/data=!4m7!3m6!1s0x3ba5083aa832503b:0xf6333ba54b74ce37!8m2!3d12.4449276!4d75.9347509!16s%2Fg%2F1vyxgvnr!19sChIJO1AyqDoIpTsRN850S6U7M_Y?authuser=0&hl=en&rclk=1,https://www.amanvanaspa.com/,Google Maps
Coorg Gavadana,,+91 79750 63688,,4.4,840,Unknown,https://www.google.com/maps/place/Coorg+Gavadana/data=!4m7!3m6!1s0x3ba5ab1ad84819bd:0x78a17d75552d4e47!8m2!3d12.3997559!4d75.7398041!16s%2Fg%2F11s17qcg5x!19sChIJvRlI2BqrpTsRR04tVXV9oXg?authuser=0&hl=en&rclk=1,https://gavadanaresort.com/,Google Maps
The Tamara Coorg,,+91 80 6555 1500,"The Tamara Coorg, Kabbinakad Estate, Yevakapadi, Napoklu, Taluk",4.7,2724,Unknown,https://www.google.com/maps/place/The+Tamara+Coorg/data=!4m7!3m6!1s0x3ba44cbfffffffff:0xfd7968f918e5bbca!8m2!3d12.2245832!4d75.649656!16s%2Fg%2F12vsf93rh!19sChIJ_____79MpDsRyrvlGPloef0?authuser=0&hl=en&rclk=1,http://www.thetamara.com/coorg-resort/,Google Maps
Ayatana Coorg,,+91 99455 02000,"Aratt Estate, Somwarpet",4.7,5911,Unknown,https://www.google.com/maps/place/Ayatana+Coorg/data=!4m7!3m6!1s0x3ba51d4a72026b47:0x6d64ce0e46d12adf!8m2!3d12.6726288!4d75.7306795!16s%2Fg%2F11gh_55hzg!19sChIJR2sCckodpTsR3yrRRg7OZG0?authuser=0&hl=en&rclk=1,https://www.ayatanacoorg.com/,Google Maps
Coorg Jungle Camp Backwater Resort,,+91 83460 10101,"Survey No. 56/2P2, Suntikopal Hobli, Coorg",4.3,2798,Unknown,https://www.google.com/maps/place/Coorg+Jungle+Camp+Backwater+Resort/data=!4m7!3m6!1s0x3ba507cb5b5d5593:0x39673318b0c9c708!8m2!3d12.474718!4d75.881958!16s%2Fg%2F11b76h72f2!19sChIJk1VdW8sHpTsRCMfJsBgzZzk?authuser=0&hl=en&rclk=1,https://bookings.thealtitudehotels.com/CoorgJungleCampBackwaterResort/?utm_source=gmb&utm_campaign=website_buttton,Google Maps
Gateway Coorg,,+91 82723 52000,1st,4.6,1009,Unknown,https://www.google.com/maps/place/Gateway+Coorg/data=!4m7!3m6!1s0x3ba4fff2b882a409:0x3b0b33219aa5abbd!8m2!3d12.4424468!4d75.7005281!16s%2Fg%2F11qvc2hhct!19sChIJCaSCuPL_pDsRvaulmiEzCzs?authuser=0&hl=en&rclk=1,https://www.gateway-hotels.com/en-in/hotels/gateway-coorg,Google Maps
Purple Palms Resort & Spa,,+91 91085 06887,"Bollur, Post",4.4,3985,Unknown,https://www.google.com/maps/place/Purple+Palms+Resort+%26+Spa/data=!4m7!3m6!1s0x3ba5083afba13ba1:0x1b3d9748ae858fc2!8m2!3d12.4471114!4d75.9321953!16s%2Fg%2F11cp5_jjty!19sChIJoTuh-zoIpTsRwo-FrkiXPRs?authuser=0&hl=en&rclk=1,https://www.purplepalmsresort.com/,Google Maps
"Evolve Back, Coorg",,+91 63669 20434,,4.7,3476,Unknown,"https://www.google.com/maps/place/Evolve+Back,+Coorg/data=!4m7!3m6!1s0x3ba5afbbc53e21a5:0x5888c252c7a72d7!8m2!3d12.322031!4d75.8901176!16s%2Fg%2F11vd760xkc!19sChIJpSE-xbuvpTsR13J6LCWMiAU?authuser=0&hl=en&rclk=1",https://www.evolveback.com/evolve-back-coorg/,Google Maps
"Lazo Areca Resort , Coorg",,+91 89258 29958,"Biligeri Vilage, Kaggodlu Post, Samapaje, Hobli",4.3,1642,Unknown,"https://www.google.com/maps/place/Lazo+Areca+Resort+,+Coorg/data=!4m7!3m6!1s0x3ba5ab56cfd73233:0xce370c3aac10053e!8m2!3d12.3698961!4d75.7554114!16s%2Fg%2F11rtsnmfvv!19sChIJMzLXz1arpTsRPgUQrDoMN84?authuser=0&hl=en&rclk=1",http://www.lazoresorts.com/,Google Maps
"Jungle Hill Resort, Coorg",,+91 95916 90481,Mekeri Village,3.9,1111,Unknown,"https://www.google.com/maps/place/Jungle+Hill+Resort,+Coorg/data=!4m7!3m6!1s0x3ba5aaf26a10d07f:0xba9147c207d0af89!8m2!3d12.3975159!4d75.7507872!16s%2Fg%2F11cs0ygyx4!19sChIJf9AQavKqpTsRia_QB8JHkbo?authuser=0&hl=en&rclk=1",http://junglehillresort.co.in/,Google Maps
"Indo Asia Heritage, Coorg",,+91 99002 65668,"50/3, 1st, Taluk",4.3,3932,Unknown,"https://www.google.com/maps/place/Indo+Asia+Heritage,+Coorg/data=!4m7!3m6!1s0x3ba4ffcb8b1dbf25:0x80de0f9172bc3c68!8m2!3d12.4609759!4d75.6961887!16s%2Fg%2F1vwlmksm!19sChIJJb8di8v_pDsRaDy8cpEP3oA?authuser=0&hl=en&rclk=1",https://www.indoasiaheritage.com/coorg/,Google Maps
Kadkani River Resort,,+91 94808 33780,"Hachinad, Pachat",4.3,982,No,https://www.google.com/maps/place/Kadkani+River+Resort/data=!4m7!3m6!1s0x3ba5aae537a92687:0xde73fb09be2a9ae1!8m2!3d12.2983789!4d75.8262477!16s%2Fg%2F1v_vrbn5!19sChIJhyapN-WqpTsR4Zoqvgn7c94?authuser=0&hl=en&rclk=1,https://www.kadkani.com/,Google Maps
Deva Maani Coorg Nature View,,+91 94815 58877,,4.3,259,Unknown,https://www.google.com/maps/place/Deva+Maani+Coorg+Nature+View/data=!4m10!3m9!1s0x3ba500f3db2286d1:0x2844567f4d35225!5m2!4m1!1i2!8m2!3d12.4522875!4d75.7682344!16s%2Fg%2F11b6xgzhv_!19sChIJ0YYi2_MApTsRJVLT9GdFhAI?authuser=0&hl=en&rclk=1,https://devamaani.com/,Google Maps
Rain Drop Farm Stay Madikeri,,+91 97419 12211,,4.9,703,Unknown,https://www.google.com/maps/place/Rain+Drop+Farm+Stay+Madikeri/data=!4m10!3m9!1s0x3ba5ab95eb8dbbd1:0x3b302a1b8b7e82f7!5m2!4m1!1i2!8m2!3d12.381609!4d75.747!16s%2Fg%2F11f5_15l2k!19sChIJ0buN65WrpTsR94J-ixsqMDs?authuser=0&hl=en&rclk=1,https://raindropfarmstay.in/,Google Maps
Hotel Coorg International,,+91 99002 65668,,4.1,2333,Unknown,https://www.google.com/maps/place/Hotel+Coorg+International/data=!4m10!3m9!1s0x3ba5000eaeddefcd:0x8d991a9991f9467f!5m2!4m1!1i2!8m2!3d12.4288772!4d75.7306982!16s%2Fg%2F1td8xk66!19sChIJze_drg4ApTsRf0b5kZkamY0?authuser=0&hl=en&rclk=1,https://indoasiaheritage.com/madikeri/,Google Maps
WoodyWoods Homestay,,+91 95386 00900,,4.4,170,Unknown,https://www.google.com/maps/place/WoodyWoods+Homestay/data=!4m10!3m9!1s0x3ba5aacb398cc0e5:0xd9c5b4ce1d03fb68!5m2!4m1!1i2!8m2!3d12.395774!4d75.714711!16s%2Fg%2F11bw3ddzf2!19sChIJ5cCMOcuqpTsRaPsDHc60xdk?authuser=0&hl=en&rclk=1,http://www.woodywoods.in/,Google Maps
Madikeri Misty Homestay,,+91 94492 55969,,4.1,219,Unknown,https://www.google.com/maps/place/Madikeri+Misty+Homestay/data=!4m10!3m9!1s0x3ba5aaa541d7162f:0xf5691ed7f95755b8!5m2!4m1!1i2!8m2!3d12.4128436!4d75.7267535!16s%2Fg%2F11b7q93qj9!19sChIJLxbXQaWqpTsRuFVX-dceafU?authuser=0&hl=en&rclk=1,http://www.madikerimistyhomestay.com/,Google Maps
Eshwari Cottage,,+91 89714 20494,,4.2,291,Unknown,https://www.google.com/maps/place/Eshwari+Cottage/data=!4m10!3m9!1s0x3ba5aaa31c039a9b:0x51cab36d59eaede2!5m2!4m1!1i2!8m2!3d12.4153685!4d75.73436!16s%2Fg%2F1wk4bhqv!19sChIJm5oDHKOqpTsR4u3qWW2zylE?authuser=0&hl=en&rclk=1,http://www.eshwaricottage.in/,Google Maps
Kingmaker's Plantation By Green Nest,,+91 81058 10213,,4.3,444,Unknown,https://www.google.com/maps/place/Kingmaker%27s+Plantation+By+Green+Nest/data=!4m10!3m9!1s0x3ba5aa7186583897:0xf390ea6856954e25!5m2!4m1!1i2!8m2!3d12.4160752!4d75.7775325!16s%2Fg%2F11b77sprgf!19sChIJlzhYhnGqpTsRJU6VVmjqkPM?authuser=0&hl=en&rclk=1,http://www.kingmakersplantation.com/,Google Maps
Honey Pot Homes,,+91 90194 46100,,4.3,548,Unknown,https://www.google.com/maps/place/Honey+Pot+Homes/data=!4m10!3m9!1s0x3ba5aa9e89b794ad:0x5f46b61ce867c653!5m2!4m1!1i2!8m2!3d12.4252953!4d75.7763302!16s%2Fg%2F1tmxpfvg!19sChIJrZS3iZ6qpTsRU8Zn6By2Rl8?authuser=0&hl=en&rclk=1,https://honeypothomes.com/,Google Maps
AB's Mountain View Homestay. Madikeri. Coorg.,,+91 98806 38426,,4.7,335,Unknown,https://www.google.com/maps/place/AB%27s+Mountain+View+Homestay.+Madikeri.+Coorg./data=!4m10!3m9!1s0x3ba50077e3e65429:0x66f4ecc962c5f72f!5m2!4m1!1i2!8m2!3d12.4239925!4d75.7476005!16s%2Fg%2F11cs4gf5qw!19sChIJKVTm43cApTsRL_fFYsns9GY?authuser=0&hl=en&rclk=1,http://mountainview.net.in/,Google Maps
The Twin Cottages,,+91 81473 92772,,4.2,421,Unknown,https://www.google.com/maps/place/The+Twin+Cottages/data=!4m10!3m9!1s0x3ba5ab6dcf8ca73d:0x5b7253d6a5d2154f!5m2!4m1!1i2!8m2!3d12.4145176!4d75.7222505!16s%2Fg%2F11qpvx2kqd!19sChIJPaeMz22rpTsRTxXSpdZTcls?authuser=0&hl=en&rclk=1,https://coorgstays.com/coorgstay_services/twin-cottages-coorg/,Google Maps
Saisadan Homestay,,+91 86600 23946,,4.3,58,Unknown,https://www.google.com/maps/place/Saisadan+Homestay/data=!4m10!3m9!1s0x3ba5000681ec1ef3:0x8376de03e556695b!5m2!4m1!1i2!8m2!3d12.427943!4d75.7223734!16s%2Fg%2F1263pwfbm!19sChIJ8x7sgQYApTsRW2lW5QPedoM?authuser=0&hl=en&rclk=1,http://saisadanhomestay.com/,Google Maps
Prashanthi Resort,,+91 94818 83004,,4.1,880,Unknown,https://www.google.com/maps/place/Prashanthi+Resort/data=!4m10!3m9!1s0x3ba5ab6d921e7831:0xace843760867e20e!5m2!4m1!1i2!8m2!3d12.4154405!4d75.7144329!16s%2Fg%2F11p7737pgv!19sChIJMXgekm2rpTsRDuJnCHZD6Kw?authuser=0&hl=en&rclk=1,http://www.prashantiresort.com/,Google Maps
Coorg Heights Resort,,+91 81829 98844,,4.1,318,Unknown,https://www.google.com/maps/place/Coorg+Heights+Resort/data=!4m10!3m9!1s0x3ba50129c5fa0115:0x815b1eabbaa876f4!5m2!4m1!1i2!8m2!3d12.4117809!4d75.733037!16s%2Fg%2F11ltgkppzn!19sChIJFQH6xSkBpTsR9HaouqseW4E?authuser=0&hl=en&rclk=1,https://www.coorgheights.com/,Google Maps
Hotel Altitude Coorg,,+91 83460 10101,,4.4,912,Unknown,https://www.google.com/maps/place/Hotel+Altitude+Coorg/data=!4m10!3m9!1s0x3ba5aba6f8736837:0xcbac042078379a6c!5m2!4m1!1i2!8m2!3d12.4211467!4d75.7487221!16s%2Fg%2F11g0799tm_!19sChIJN2hz-KarpTsRbJo3eCAErMs?authuser=0&hl=en&rclk=1,https://bookings.thealtitudehotels.com/HotelAltitudeCoorg/?utm_source=gmb&utm_campaign=website_buttton,Google Maps
"Hilldale Resorts, A 3 star Resort in Coorg",,+91 93423 42356,,3.8,957,Unknown,"https://www.google.com/maps/place/Hilldale+Resorts,+A+3+star+Resort+in+Coorg/data=!4m10!3m9!1s0x3ba5aa9acadf471b:0xa96b0dc64a5815c3!5m2!4m1!1i2!8m2!3d12.4143125!4d75.7485625!16s%2Fg%2F1tf9r7tg!19sChIJG0ffypqqpTsRwxVYSsYNa6k?authuser=0&hl=en&rclk=1",http://hilldaleresorts.com/,Google Maps
Treebo Vrindavan Coorg,,+91 93228 00100,,4.1,1091,Unknown,https://www.google.com/maps/place/Treebo+Vrindavan+Coorg/data=!4m10!3m9!1s0x3ba5007beda9413d:0xd83150b23dca4068!5m2!4m1!1i2!8m2!3d12.4313504!4d75.7534237!16s%2Fg%2F11cjp8ht3z!19sChIJPUGp7XsApTsRaEDKPbJQMdg?authuser=0&hl=en&rclk=1,https://www.treebo.com/hotels-in-coorg/treebo-vrindavan-3-km-from-madikeri-fort-madikeri-279/?utm_source=partnerships&utm_medium=gmb&utm_campaign=gmblisting,Google Maps
Serene Woods,,+91 98862 20933,,4.4,515,Unknown,https://www.google.com/maps/place/Serene+Woods/data=!4m10!3m9!1s0x3ba5aa8063ba5a3f:0xa89690ab844a8e5f!5m2!4m1!1i2!8m2!3d12.4219485!4d75.7594285!16s%2Fg%2F11b6hq9q1g!19sChIJP1q6Y4CqpTsRX45KhKuQlqg?authuser=0&hl=en&rclk=1,http://www.serenewoods.co.in/,Google Maps
The Coffees,,+91 99800 95571,,4.6,308,Unknown,https://www.google.com/maps/place/The+Coffees/data=!4m10!3m9!1s0x3ba50063abf1838b:0x1a2eb86f65f4a4ca!5m2!4m1!1i2!8m2!3d12.4385461!4d75.7572137!16s%2Fg%2F1tm097dt!19sChIJi4Pxq2MApTsRyqT0ZW-4Lho?authuser=0&hl=en&rclk=1,http://thecoffees.in/,Google Maps
Hazelnut vacations,,+91 82722 20076,,3.7,287,Unknown,https://www.google.com/maps/place/Hazelnut+vacations/data=!4m10!3m9!1s0x3ba500754637e46b:0xa365be29a863ddbd!5m2!4m1!1i2!8m2!3d12.4151086!4d75.7452673!16s%2Fg%2F12hl55884!19sChIJa-Q3RnUApTsRvd1jqCm-ZaM?authuser=0&hl=en&rclk=1,http://thecoffeetreecoorg.com/,Google Maps
Abbydhama Estate Stay,,+91 78294 88829,,4.7,970,Unknown,https://www.google.com/maps/place/Abbydhama+Estate+Stay/data=!4m10!3m9!1s0x3ba501405784eeef:0xc6ee2fbec6b2cd71!5m2!4m1!1i2!8m2!3d12.4411515!4d75.7320607!16s%2Fg%2F11v614tq1_!19sChIJ7-6EV0ABpTsRcc2yxr4v7sY?authuser=0&hl=en&rclk=1,http://abbydhama.com/,Google Maps
Balakrishna Niwas Homestay,,+91 76761 07777,,4.6,108,Unknown,https://www.google.com/maps/place/Balakrishna+Niwas+Homestay/data=!4m10!3m9!1s0x3ba5aa93d2794157:0x1494b0fde96a1cf3!5m2!4m1!1i2!8m2!3d12.406217!4d75.7456556!16s%2Fg%2F11cs69scnt!19sChIJV0F50pOqpTsR8xxq6f2wlBQ?authuser=0&hl=en&rclk=1,http://www.balakrishnahomestay.com/,Google Maps
bamboo springs cottage,,+91 94498 25558,,3.9,18,Unknown,https://www.google.com/maps/place/bamboo+springs+cottage/data=!4m10!3m9!1s0x3ba5aabad48391dd:0x6436e96ed1c63575!5m2!4m1!1i2!8m2!3d12.411388!4d75.72808!16s%2Fg%2F11cfjhc_t!19sChIJ3ZGD1LqqpTsRdTXG0W7pNmQ?authuser=0&hl=en&rclk=1,http://bamboospringcottage.html-5.me/,Google Maps
Srishti Homestay Madikeri,,+91 98457 68257,,4.9,134,Unknown,https://www.google.com/maps/place/Srishti+Homestay+Madikeri/data=!4m10!3m9!1s0x3ba501920ee53c47:0xcd98e3175528abd2!5m2!4m1!1i2!8m2!3d12.4315735!4d75.7261037!16s%2Fg%2F11fqqg6gjq!19sChIJRzzlDpIBpTsR0qsoVRfjmM0?authuser=0&hl=en&rclk=1,https://srishtihomestay.runhotel.site/en/,Google Maps
Anand Nilaya homestay madikeri,,+91 91419 80980,,4.7,66,Unknown,https://www.google.com/maps/place/Anand+Nilaya+homestay+madikeri/data=!4m10!3m9!1s0x3ba50073d542d7b9:0x452353956ca57ec!5m2!4m1!1i2!8m2!3d12.4318088!4d75.7429356!16s%2Fg%2F11ckvfmv1b!19sChIJuddC1XMApTsR7FfKVjk1UgQ?authuser=0&hl=en&rclk=1,http://www.anandanilaya.com/,Google Maps
Coorg Classic Home Stay,,+91 90082 22034,,4.7,82,Unknown,https://www.google.com/maps/place/Coorg+Classic+Home+Stay/data=!4m10!3m9!1s0x3ba5000a4b7b0e4f:0x2825be78d3a8f014!5m2!4m1!1i2!8m2!3d12.425692!4d75.7331522!16s%2Fg%2F1hd_4wmw3!19sChIJTw57SwoApTsRFPCo03i-JSg?authuser=0&hl=en&rclk=1,http://www.coorgclassichomestay.com/,Google Maps
Coorg North Breeze home stay,,+91 88673 18857,,4.4,205,Unknown,https://www.google.com/maps/place/Coorg+North+Breeze+home+stay/data=!4m10!3m9!1s0x3ba5aaa1440732d1:0x350340dfd5d637fe!5m2!4m1!1i2!8m2!3d12.4185399!4d75.7326007!16s%2Fg%2F11f4wt3cbn!19sChIJ0TIHRKGqpTsR_jfW1d9AAzU?authuser=0&hl=en&rclk=1,http://www.coorgnorthbreeze.com/,Google Maps
OYO 6419 Leisure Vacation Coorg Heights,,+91 124 620 1327,,3.7,51,Unknown,https://www.google.com/maps/place/OYO+6419+Leisure+Vacation+Coorg+Heights/data=!4m10!3m9!1s0x3ba5aaa34a6e458b:0x8795e567e5bfb7d9!5m2!4m1!1i2!8m2!3d12.412014!4d75.732735!16s%2Fg%2F11g6xqwnhs!19sChIJi0VuSqOqpTsR2be_5WfllYc?authuser=0&hl=en&rclk=1,https://www.coorgheights.com/cottages/leisure-vacations-coorg/,Google Maps
Mother's Bounty Holiday Home Coorg,,+91 94482 78216,,4.6,157,Unknown,https://www.google.com/maps/place/Mother%27s+Bounty+Holiday+Home+Coorg/data=!4m10!3m9!1s0x3ba501ed0bd3d29b:0xc1c283d4847244d3!5m2!4m1!1i2!8m2!3d12.4117017!4d75.7148016!16s%2Fg%2F11ms1b33vl!19sChIJm9LTC-0BpTsR00RyhNSDwsE?authuser=0&hl=en&rclk=1,https://mothersbounty.com/,Google Maps
Aaarti Homestay,,+91 95917 87904,,4.5,199,Unknown,https://www.google.com/maps/place/Aaarti+Homestay/data=!4m10!3m9!1s0x3ba500099246f679:0x471efd479877bb70!5m2!4m1!1i2!8m2!3d12.424493!4d75.730479!16s%2Fg%2F11bxfxy4ss!19sChIJefZGkgkApTsRcLt3mEf9Hkc?authuser=0&hl=en&rclk=1,http://aaartihomestay.blogspot.com/,Google Maps
Coorg Pemm's Nele Homestay,,+91 94808 64805,,4.8,452,Unknown,https://www.google.com/maps/place/Coorg+Pemm%27s+Nele+Homestay/data=!4m10!3m9!1s0x3ba501e2f9d23465:0x6e6e719005ec1500!5m2!4m1!1i2!8m2!3d12.4295506!4d75.7223467!16s%2Fg%2F11g0mv93hw!19sChIJZTTS-eIBpTsRABXsBZBxbm4?authuser=0&hl=en&rclk=1,http://www.coorgpemmshomestay.com/,Google Maps
Pragathi Homestay,,+91 94800 52640,,4.7,50,Unknown,https://www.google.com/maps/place/Pragathi+Homestay/data=!4m10!3m9!1s0x3ba5aaa0ef45d5f9:0x20f73f35961b7b3a!5m2!4m1!1i2!8m2!3d12.4209852!4d75.7331951!16s%2Fg%2F124yg5wyc!19sChIJ-dVF76CqpTsROnsbljU_9yA?authuser=0&hl=en&rclk=1,http://www.pragathihomestaycoorg.in/,Google Maps
Michael's Homestay,,+91 72044 57757,,4.0,58,No,https://www.google.com/maps/place/Michael%27s+Homestay/data=!4m10!3m9!1s0x3ba5001ac1bfdebd:0x2aba2c74f99500c!5m2!4m1!1i2!8m2!3d12.4350346!4d75.7237955!16s%2Fg%2F11ddzp_dvg!19sChIJvd6_wRoApTsRDFCZT8eiqwI?authuser=0&hl=en&rclk=1,https://www.michaelshomestay.in/,Google Maps
Nature's Concert Homestay,,+91 97400 65413,,4.7,91,Unknown,https://www.google.com/maps/place/Nature%27s+Concert+Homestay/data=!4m10!3m9!1s0x3ba50008785ddd09:0xca40aa107c78a440!5m2!4m1!1i2!8m2!3d12.4248262!4d75.7256162!16s%2Fg%2F11c6z0w3gm!19sChIJCd1deAgApTsRQKR4fBCqQMo?authuser=0&hl=en&rclk=1,http://contactinfo.in/Hotel/nature-concert-homestay-madikeri.html,Google Maps
Bethel Stay Home stay,,+91 94482 78216,,5.0,34,Unknown,https://www.google.com/maps/place/Bethel+Stay+Home+stay/data=!4m10!3m9!1s0x3ba5ab26f1a4670b:0x6a3d4091d558fa07!5m2!4m1!1i2!8m2!3d12.4123188!4d75.7145226!16s%2Fg%2F11fjyxdyb5!19sChIJC2ek8SarpTsRB_pY1ZFAPWo?authuser=0&hl=en&rclk=1,https://bethelhomestay.wordpress.com/,Google Maps
Cauvery Suites,,+91 94839 94614,,4.0,355,Unknown,https://www.google.com/maps/place/Cauvery+Suites/data=!4m10!3m9!1s0x3ba5000c4ad751ab:0xda7bccb651b5f8a6!5m2!4m1!1i2!8m2!3d12.4313158!4d75.7329745!16s%2Fg%2F1ptytvp2p!19sChIJq1HXSgwApTsRpvi1UbbMe9o?authuser=0&hl=en&rclk=1,https://www.cauverysuites.com/index.php,Google Maps
NITHIN HOMESTAY,,+91 77600 32439,,4.9,7,Unknown,https://www.google.com/maps/place/NITHIN+HOMESTAY/data=!4m10!3m9!1s0x3ba4ff6c049b993f:0xebc9357015565a54!5m2!4m1!1i2!8m2!3d12.4393691!4d75.7110524!16s%2Fg%2F11whrfts_0!19sChIJP5mbBGz_pDsRVFpWFXA1yes?authuser=0&hl=en&rclk=1,https://business.google.com/v/nithin-homestay/03296991372836169009/8570/_?caid=21726214068&agid=168672468420&gclid=Cj0KCQjwxsm3BhDrARIsAMtVz6NSdEmA6N5pPYxo4VIJF8MnzASfq9Fdw91Q5BMdcoaFAdckNSfMOAkaAshvEALw_wcB,Google Maps
The Pheasant Inn,,+91 87226 06666,,4.5,46,No,https://www.google.com/maps/place/The+Pheasant+Inn/data=!4m10!3m9!1s0x3ba50004fe5dbf8b:0xe585b4d6fd919ba3!5m2!4m1!1i2!8m2!3d12.431084!4d75.7224622!16s%2Fg%2F11c602nbjp!19sChIJi79d_gQApTsRo5uR_da0heU?authuser=0&hl=en&rclk=1,https://thepheasantinntoddington.co.uk/?porto_builder=google-map,Google Maps
Green Cove Homestay,,+91 94486 48482,,4.5,53,Unknown,https://www.google.com/maps/place/Green+Cove+Homestay/data=!4m10!3m9!1s0x3ba5aa9e89b794ad:0xa82018e91d21090!5m2!4m1!1i2!8m2!3d12.4214806!4d75.73358!16s%2Fg%2F1tf9r7th!19sChIJrZS3iZ6qpTsRkBDSkY4Bggo?authuser=0&hl=en&rclk=1,http://www.greencovehomestay.in/,Google Maps
Abbi Homestay,,+91 76761 07777,,4.3,156,Unknown,https://www.google.com/maps/place/Abbi+Homestay/data=!4m10!3m9!1s0x3ba500129132d54f:0xb7ceeb11054a37c4!5m2!4m1!1i2!8m2!3d12.4352826!4d75.7349718!16s%2Fg%2F11b6sysdrs!19sChIJT9UykRIApTsRxDdKBRHrzrc?authuser=0&hl=en&rclk=1,https://www.coorghomestays.com/listings/abbihomestay/,Google Maps
Anamiiva Homestay,,+91 98808 55231,,4.7,134,Unknown,https://www.google.com/maps/place/Anamiiva+Homestay/data=!4m10!3m9!1s0x3ba5000f95bf0f1d:0x8242f19189cbaa20!5m2!4m1!1i2!8m2!3d12.432174!4d75.726905!16s%2Fg%2F1yfprvj42!19sChIJHQ-_lQ8ApTsRIKrLiZHxQoI?authuser=0&hl=en&rclk=1,http://www.anamiivastayhomecoorg.in/,Google Maps
Coffee Greens Resort Wayanad,,+91 70346 80007,,4.7,901,Unknown,https://www.google.com/maps/place/Coffee+Greens+Resort+Wayanad/data=!4m10!3m9!1s0x3ba60b74a212561d:0xbeb51b8d71b95d1a!5m2!4m1!1i2!8m2!3d11.66254!4d76.1213862!16s%2Fg%2F11h5w94qnm!19sChIJHVYSonQLpjsRGl25cY0btb4?authuser=0&hl=en&rclk=1,https://coffeegreensresort.com/,Google Maps
Aalterra Resort by The Almanac,,+91 89213 17552,,4.8,924,Unknown,https://www.google.com/maps/place/Aalterra+Resort+by+The+Almanac/data=!4m10!3m9!1s0x3ba675f04882525f:0xb95468ae6651f25b!5m2!4m1!1i2!8m2!3d11.6520968!4d76.0363958!16s%2Fg%2F11r_pqxjw6!19sChIJX1KCSPB1pjsRW_JRZq5oVLk?authuser=0&hl=en&rclk=1,http://www.aalterraresort.com/,Google Maps
Kings Flora Organic Farm Resort,,+91 99461 00068,,4.6,496,Unknown,https://www.google.com/maps/place/Kings+Flora+Organic+Farm+Resort/data=!4m10!3m9!1s0x3ba6746938783339:0x598282137a90c3ef!5m2!4m1!1i2!8m2!3d11.6525106!4d76.022124!16s%2Fg%2F12611sptb!19sChIJOTN4OGl0pjsR78OQehOCglk?authuser=0&hl=en&rclk=1,https://livikhospitality.com/kings-flora-resort/,Google Maps
