Business Name,Contact Person,Phone Number,Location,Google Rating,Review Count,Profile Claimed?,Google Maps URL,Website URL,Source
ohenhe la locs ( Dreadlocks in Lagos Nigeria Locs),,+234 904 594 8284,"Salvation Bus Stop, 106 Awuse Estate, Ajanaku St",4.7,126,Unknown,https://www.google.com/maps/place/ohenhe+la+locs+%28+Dreadlocks+in+Lagos+Nigeria+Locs%29/data=!4m7!3m6!1s0x103b9323161c40c9:0xec3b5ec8a14fa30f!8m2!3d6.586458!4d3.365305!16s%2Fg%2F11fk81j3rx!19sChIJyUAcFiOTOxARD6NPocheO-w?authuser=0&hl=en&rclk=1,http://www.ohenhelalocs.com/,Google Maps
Yanna Studio,,+234 816 991 1155,1B Adeyemi Lawson St,4.4,70,Unknown,https://www.google.com/maps/place/Yanna+Studio/data=!4m7!3m6!1s0x103bf4e694460c4b:0x45b0349efbc2ddc5!8m2!3d6.4457412!4d3.4437138!16s%2Fg%2F11f3sfqd6v!19sChIJSwxGlOb0OxARxd3C-540sEU?authuser=0&hl=en&rclk=1,https://yanna-studios.euotels.com/,Google Maps
LocsByVee - Premier Locs & Dreadlocks Studio | Lagos Nigeria,,+234 903 086 1032,15 Osho St,5.0,24,Unknown,https://www.google.com/maps/place/LocsByVee+-+Premier+Locs+%26+Dreadlocks+Studio+%7C+Lagos+Nigeria/data=!4m7!3m6!1s0x103bed63d0e00af7:0x92a05412192da660!8m2!3d6.5355701!4d3.3816732!16s%2Fg%2F11x88m5y4s!19sChIJ9wrg0GPtOxARYKYtGRJUoJI?authuser=0&hl=en&rclk=1,http://www.locsbyvee.com/,Google Maps
CITILUXE BEAUTY LOUNGE,,+234 704 507 5796,7A Asa-Afariogun St,4.1,28,Unknown,https://www.google.com/maps/place/CITILUXE+BEAUTY+LOUNGE/data=!4m7!3m6!1s0x103b8f3f293b8f49:0x9e11a01ef6b6b146!8m2!3d6.546565!4d3.3300529!16s%2Fg%2F11rsdkrrmc!19sChIJSY87KT-POxARRrG29h6gEZ4?authuser=0&hl=en&rclk=1,https://amsbeautylounge.clients.site/,Google Maps
Hairitage Hub,,+234 908 247 4331,"The Lennox Mall, 3rd, Admiralty Wy",4.7,91,Unknown,https://www.google.com/maps/place/Hairitage+Hub/data=!4m7!3m6!1s0x103bf5328edfe5bd:0x31fa0feb562b6053!8m2!3d6.4391095!4d3.455509!16s%2Fg%2F11frnn3yms!19sChIJveXfjjL1OxARU2ArVusP-jE?authuser=0&hl=en&rclk=1,https://hairitagehub.com/,Google Maps
Funkysignature,,+234 808 397 9858,"88, Ifelodun Street, Orisunbare Rd",4.2,48,Unknown,https://www.google.com/maps/place/Funkysignature/data=!4m7!3m6!1s0x103b8ff924746307:0x681d7a9043ce03cc!8m2!3d6.5655236!4d3.3009301!16s%2Fg%2F11hzqh15bb!19sChIJB2N0JPmPOxARzAPOQ5B6HWg?authuser=0&hl=en&rclk=1,https://funkysignature.com/,Google Maps
She is Shea Essentials,,+234 913 002 8980,"Bolien Mall, Ayinde Akinmade St",4.9,112,Unknown,https://www.google.com/maps/place/She+is+Shea+Essentials/data=!4m7!3m6!1s0x103bf5d619de0dfd:0xcd5032dd2ad21965!8m2!3d6.445219!4d3.4810269!16s%2Fg%2F11l6rtfnz8!19sChIJ_Q3eGdb1OxARZRnSKt0yUM0?authuser=0&hl=en&rclk=1,https://sheisheaessentials.com/,Google Maps
Curlla Luxury Salon,,+234 814 255 9444,17b Wole Ariyo St,4.3,26,Unknown,https://www.google.com/maps/place/Curlla+Luxury+Salon/data=!4m7!3m6!1s0x103b96ba5ac71f7f:0xb94d052b81473f24!8m2!3d6.4437857!4d3.4590544!16s%2Fg%2F11f50sj5t8!19sChIJfx_HWrqWOxARJD9HgSsFTbk?authuser=0&hl=en&rclk=1,https://www.curlla.com/,Google Maps
SanctuaryByWh,,+234 808 845 2485,1436 Sanusi Fafunwa St,4.4,68,Unknown,https://www.google.com/maps/place/SanctuaryByWh/data=!4m7!3m6!1s0x103bf5ea4b891a35:0xade5538121ca87b6!8m2!3d6.4312755!4d3.426397!16s%2Fg%2F11gh5tcq4y!19sChIJNRqJS-r1OxARtofKIYFT5a0?authuser=0&hl=en&rclk=1,https://sanctuarybywh.com/contacts/,Google Maps
FRH - Flourish Roots Hair.Co,,+234 816 167 2820,"Shop 303, Destiny Plaza, Ago Palace Way",4.9,11,Unknown,https://www.google.com/maps/place/FRH+-+Flourish+Roots+Hair.Co/data=!4m7!3m6!1s0x103b8f536ed8458d:0xb4d2bc00cae0b34a!8m2!3d6.503454!4d3.3064206!16s%2Fg%2F11j_zxpzsb!19sChIJjUXYblOPOxARSrPgygC80rQ?authuser=0&hl=en&rclk=1,https://flourishrootshair.com/,Google Maps
Annish Unisex Salon & Spa Abuja,,+234 803 384 5944,"26 Buchanan Crescent, 26 Buchanan Cres, Aminu Kano Cres",4.8,334,Unknown,https://www.google.com/maps/place/Annish+Unisex+Salon+%26+Spa+Abuja/data=!4m7!3m6!1s0x104e0b4e41b26c35:0xdaf8de544a36252c!8m2!3d9.0852716!4d7.4713228!16s%2Fg%2F11p13qxprt!19sChIJNWyyQU4LThARLCU2SlTe-No?authuser=0&hl=en&rclk=1,https://annishsalonspa.com.ng/,Google Maps
Salonmyculture Beauty Salon & Spa,,+234 803 899 9827,"4 Morija Cl, off Adetokunbo Ademola Crescent, behind OTI Carpets",4.7,117,Unknown,https://www.google.com/maps/place/Salonmyculture+Beauty+Salon+%26+Spa/data=!4m7!3m6!1s0x104e0b75aa74a8ad:0x4e87e3d7bb8c440f!8m2!3d9.0784574!4d7.4809698!16s%2Fg%2F11fk42_djr!19sChIJrah0qnULThARD0SMu9fjh04?authuser=0&hl=en&rclk=1,https://salonmyculture.online/,Google Maps
Hairvolution natural hair salon,,+234 708 870 0052,"Plot 1095 Umar Shuaibu Ave, opposite Thuja ville (NNPC) estate Wuye",4.4,114,Unknown,https://www.google.com/maps/place/Hairvolution+natural+hair+salon/data=!4m7!3m6!1s0x104e0bca77396dbd:0x1c73d073cc5b6eac!8m2!3d9.0569459!4d7.4485609!16s%2Fg%2F11j4sd79_1!19sChIJvW05d8oLThARrG5bzHPQcxw?authuser=0&hl=en&rclk=1,https://hairvolutionnaturals.wordpress.com/about/,Google Maps
Bold and Beautiful Salon/Spa,,+234 209 290 5223,"by Nitel Junction, Israel Plaza, Plot 1077 Adetokunbo Ademola Cres, opposite Kokkies Mall",4.1,463,Unknown,https://www.google.com/maps/place/Bold+and+Beautiful+Salon%2FSpa/data=!4m7!3m6!1s0x104e0a55024a9121:0x597ff979384cc9cb!8m2!3d9.070967!4d7.4882765!16s%2Fg%2F1tf91jh0!19sChIJIZFKAlUKThARy8lMOHn5f1k?authuser=0&hl=en&rclk=1,https://boldandbeautifulsalon.com/,Google Maps
Ji Emporium Salon And Spa,,+234 916 292 4979,"5, shop 32 Novare central Wuse zone",4.9,134,Unknown,https://www.google.com/maps/place/Ji+Emporium+Salon+And+Spa/data=!4m7!3m6!1s0x104e0bf8a99e6f53:0xc8333693f9d3ca57!8m2!3d9.0646802!4d7.4581923!16s%2Fg%2F11t29lzc5y!19sChIJU2-eqfgLThARV8rT-ZM2M8g?authuser=0&hl=en&rclk=1,https://jiemporium.com/,Google Maps
Abuja hair braids,,+234 810 488 5569,5 lobito crescent wuse 2 Wuse 2,5.0,230,Unknown,https://www.google.com/maps/place/Abuja+hair+braids/data=!4m7!3m6!1s0x104e0b440f486e9d:0xb56c7a196393547a!8m2!3d9.071651!4d7.4901952!16s%2Fg%2F11vwhppb3z!19sChIJnW5ID0QLThARelSTYxl6bLU?authuser=0&hl=en&rclk=1,http://www.mide.live/,Google Maps
PHI NATURAL HAIR SALON,,+234 911 513 2218,"PHI Natural Saloon, 2 Birnin Kebbi Crescent Garki, Abuja 900103",4.9,35,Unknown,https://www.google.com/maps/place/PHI+NATURAL+HAIR+SALON/data=!4m7!3m6!1s0x104e0b8aa1458109:0xf88c0d560dd3ed3a!8m2!3d9.0255406!4d7.485318!16s%2Fg%2F11khf3vm9d!19sChIJCYFFoYoLThAROu3TDVYNjPg?authuser=0&hl=en&rclk=1,https://sites.google.com/view/phi-natural-hair-salon,Google Maps
Luxor Salon and Spa Abuja,,+234 701 888 0100,792b Adetokunbo Ademola Cres,4.3,361,Unknown,https://www.google.com/maps/place/Luxor+Salon+and+Spa+Abuja/data=!4m7!3m6!1s0x104e0a525339de31:0x627de5c6971dfe33!8m2!3d9.0723717!4d7.4889357!16s%2Fg%2F11c2y7qndx!19sChIJMd45U1IKThARM_4dl8blfWI?authuser=0&hl=en&rclk=1,https://www.luxorsalonandspa.com/,Google Maps
Hairby2kay_ Abuja beauty salon,,+234 703 700 3310,63 Adetokunbo Ademola Cres,5.0,67,Unknown,https://www.google.com/maps/place/Hairby2kay_+Abuja+beauty+salon/data=!4m7!3m6!1s0x104e0b47f3b44343:0x630c3d0daf7c4b9d!8m2!3d9.0708285!4d7.4832467!16s%2Fg%2F11q858c1nt!19sChIJQ0O080cLThARnUt8rw09DGM?authuser=0&hl=en&rclk=1,https://eclectic-cuchufli-61378c.netlify.app/,Google Maps
